case_id,vacancy_id,candidate_id,lane,activity,activity_type,assignee,start_time,end_time,duration_sec,outcome,notes
2c97b648-dcf6-4d9d-a45e-e0ab75c2ad8a,VAC-1016,CAND-10016,HR (финал),Закрыть вакансию на порталах,Service Task,Ольга_2,2025-09-13 05:29:29.325256,2025-09-13 06:14:29.325256,2700,,
2c97b648-dcf6-4d9d-a45e-e0ab75c2ad8a,VAC-1016,CAND-10016,HR (финал),Hire Completed,End Event,system,2025-09-13 07:05:29.325256,2025-09-13 07:05:29.325256,0,hired,
2d69e37c-bad9-47e5-bfe7-e8984cf70775,VAC-1180,CAND-10180,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Кузнецов_3,2025-10-19 18:05:29.325256,2025-10-19 18:15:29.325256,600,,
2d69e37c-bad9-47e5-bfe7-e8984cf70775,VAC-1180,CAND-10180,HR,Зарегистрировать в HCM,Service Task,Наталья_3,2025-10-19 18:34:29.325256,2025-10-19 18:37:29.325256,180,,
2d69e37c-bad9-47e5-bfe7-e8984cf70775,VAC-1180,CAND-10180,РЕКРУТЕР,Разместить вакансию,Task,Екатерина_3,2025-10-19 18:55:29.325256,2025-10-19 19:19:29.325256,1440,,
2d69e37c-bad9-47e5-bfe7-e8984cf70775,VAC-1180,CAND-10180,РЕКРУТЕР,Собирать резюме,Task,Алексей_9,2025-10-19 23:43:29.325256,2025-10-20 00:51:29.325256,4080,,
2d69e37c-bad9-47e5-bfe7-e8984cf70775,VAC-1180,CAND-10180,РЕКРУТЕР,Скрининг,Task,Дмитрий_7,2025-10-20 02:16:29.325256,2025-10-20 02:29:29.325256,780,rejected,некорректное резюме
2d69e37c-bad9-47e5-bfe7-e8984cf70775,VAC-1180,CAND-10180,РЕКРУТЕР,Скрининг,Task,Дмитрий_7,2025-10-20 03:16:29.325256,2025-10-20 03:43:29.325256,1620,rejected,некорректное резюме
2d69e37c-bad9-47e5-bfe7-e8984cf70775,VAC-1180,CAND-10180,РЕКРУТЕР,Скрининг,Task,Дмитрий_7,2025-10-20 04:16:29.325256,2025-10-20 04:49:29.325256,1980,rejected,не прошёл тест
2d8402ff-d8e0-4596-a036-020b833d125e,VAC-1164,CAND-10164,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Петров_3,2025-09-27 18:24:29.325256,2025-09-27 18:51:29.325256,1620,,
2d8402ff-d8e0-4596-a036-020b833d125e,VAC-1164,CAND-10164,HR,Зарегистрировать в HCM,Service Task,Наталья_8,2025-09-27 19:19:29.325256,2025-09-27 19:39:29.325256,1200,,
2d8402ff-d8e0-4596-a036-020b833d125e,VAC-1164,CAND-10164,РЕКРУТЕР,Разместить вакансию,Task,Алексей_9,2025-09-27 20:34:29.325256,2025-09-27 22:17:29.325256,6180,,
2d8402ff-d8e0-4596-a036-020b833d125e,VAC-1164,CAND-10164,РЕКРУТЕР,Собирать резюме,Task,Екатерина_6,2025-09-28 00:44:29.325256,2025-09-28 02:59:29.325256,8100,,
2d8402ff-d8e0-4596-a036-020b833d125e,VAC-1164,CAND-10164,РЕКРУТЕР,Скрининг,Task,Екатерина_8,2025-09-28 03:08:29.325256,2025-09-28 03:50:29.325256,2520,rejected,некорректное резюме
2de199c0-2ec4-43fd-ac61-1be85e50ce22,VAC-1158,CAND-10158,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Сидоров_8,2025-08-28 18:56:29.325256,2025-08-28 19:16:29.325256,1200,,
2de199c0-2ec4-43fd-ac61-1be85e50ce22,VAC-1158,CAND-10158,HR,Зарегистрировать в HCM,Service Task,Наталья_9,2025-08-28 20:10:29.325256,2025-08-28 20:20:29.325256,600,,
2de199c0-2ec4-43fd-ac61-1be85e50ce22,VAC-1158,CAND-10158,РЕКРУТЕР,Разместить вакансию,Task,Алексей_6,2025-08-28 20:40:29.325256,2025-08-28 21:12:29.325256,1920,,
2de199c0-2ec4-43fd-ac61-1be85e50ce22,VAC-1158,CAND-10158,РЕКРУТЕР,Собирать резюме,Task,Алексей_2,2025-08-28 21:41:29.325256,2025-08-29 01:30:29.325256,13740,,
2de199c0-2ec4-43fd-ac61-1be85e50ce22,VAC-1158,CAND-10158,РЕКРУТЕР,Скрининг,Task,Алексей_8,2025-08-29 02:31:29.325256,2025-08-29 02:48:29.325256,1020,rejected,некорректное резюме
31994acb-b7fb-446e-a489-81798b7d9114,VAC-1155,CAND-10155,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Петров_8,2025-09-02 21:18:29.325256,2025-09-02 22:02:29.325256,2640,,
31994acb-b7fb-446e-a489-81798b7d9114,VAC-1155,CAND-10155,HR,Зарегистрировать в HCM,Service Task,Ольга_1,2025-09-02 22:50:29.325256,2025-09-02 23:09:29.325256,1140,,
31994acb-b7fb-446e-a489-81798b7d9114,VAC-1155,CAND-10155,РЕКРУТЕР,Разместить вакансию,Task,Дмитрий_6,2025-09-02 23:15:29.325256,2025-09-03 01:03:29.325256,6480,,
31994acb-b7fb-446e-a489-81798b7d9114,VAC-1155,CAND-10155,РЕКРУТЕР,Собирать резюме,Task,Алексей_7,2025-09-03 04:21:29.325256,2025-09-03 06:28:29.325256,7620,,
31994acb-b7fb-446e-a489-81798b7d9114,VAC-1155,CAND-10155,РЕКРУТЕР,Скрининг,Task,Алексей_5,2025-09-03 08:20:29.325256,2025-09-03 09:35:29.325256,4500,passed,
31994acb-b7fb-446e-a489-81798b7d9114,VAC-1155,CAND-10155,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Сергей_6,2025-09-03 10:36:29.325256,2025-09-03 11:25:29.325256,2940,,
31994acb-b7fb-446e-a489-81798b7d9114,VAC-1155,CAND-10155,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Андрей_1,2025-09-03 13:40:29.325256,2025-09-03 16:24:29.325256,9840,passed,
31994acb-b7fb-446e-a489-81798b7d9114,VAC-1155,CAND-10155,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Анна_9,2025-09-03 17:21:29.325256,2025-09-03 20:17:29.325256,10560,rejected,недостаточно навыков
33fd6441-ad7c-4efa-9fa9-60798cce9cfe,VAC-1183,CAND-10183,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Иванов_1,2025-09-26 13:34:29.325256,2025-09-26 13:58:29.325256,1440,,
33fd6441-ad7c-4efa-9fa9-60798cce9cfe,VAC-1183,CAND-10183,HR,Зарегистрировать в HCM,Service Task,Ольга_3,2025-09-26 14:24:29.325256,2025-09-26 14:54:29.325256,1800,,
33fd6441-ad7c-4efa-9fa9-60798cce9cfe,VAC-1183,CAND-10183,РЕКРУТЕР,Разместить вакансию,Task,Алексей_1,2025-09-26 15:24:29.325256,2025-09-26 16:14:29.325256,3000,,
33fd6441-ad7c-4efa-9fa9-60798cce9cfe,VAC-1183,CAND-10183,РЕКРУТЕР,Собирать резюме,Task,Дмитрий_5,2025-09-26 21:03:29.325256,2025-09-26 23:42:29.325256,9540,,
33fd6441-ad7c-4efa-9fa9-60798cce9cfe,VAC-1183,CAND-10183,РЕКРУТЕР,Скрининг,Task,Дмитрий_3,2025-09-27 00:47:29.325256,2025-09-27 01:20:29.325256,1980,rejected,некорректное резюме
33fd6441-ad7c-4efa-9fa9-60798cce9cfe,VAC-1183,CAND-10183,РЕКРУТЕР,Скрининг,Task,Дмитрий_3,2025-09-27 01:47:29.325256,2025-09-27 02:36:29.325256,2940,rejected,не соотв. опыту
33fd6441-ad7c-4efa-9fa9-60798cce9cfe,VAC-1183,CAND-10183,РЕКРУТЕР,Скрининг,Task,Дмитрий_3,2025-09-27 02:47:29.325256,2025-09-27 03:38:29.325256,3060,rejected,некорректное резюме
353d3d76-0a16-4295-ad95-e3b1e4304534,VAC-1143,CAND-10143,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Сидоров_6,2025-09-21 16:09:29.325256,2025-09-21 16:22:29.325256,780,,
353d3d76-0a16-4295-ad95-e3b1e4304534,VAC-1143,CAND-10143,HR,Зарегистрировать в HCM,Service Task,Наталья_4,2025-09-21 17:19:29.325256,2025-09-21 17:38:29.325256,1140,,
353d3d76-0a16-4295-ad95-e3b1e4304534,VAC-1143,CAND-10143,РЕКРУТЕР,Разместить вакансию,Task,Дмитрий_2,2025-09-21 17:55:29.325256,2025-09-21 19:48:29.325256,6780,,
353d3d76-0a16-4295-ad95-e3b1e4304534,VAC-1143,CAND-10143,РЕКРУТЕР,Собирать резюме,Task,Екатерина_4,2025-09-22 00:50:29.325256,2025-09-22 03:02:29.325256,7920,,
353d3d76-0a16-4295-ad95-e3b1e4304534,VAC-1143,CAND-10143,РЕКРУТЕР,Скрининг,Task,Екатерина_6,2025-09-22 04:40:29.325256,2025-09-22 05:16:29.325256,2160,rejected,не прошёл тест
356a48de-6fbc-4c4a-a07f-48bf8ad95d34,VAC-1071,CAND-10071,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Кузнецов_8,2025-10-10 18:46:29.325256,2025-10-10 19:32:29.325256,2760,,
356a48de-6fbc-4c4a-a07f-48bf8ad95d34,VAC-1071,CAND-10071,HR,Зарегистрировать в HCM,Service Task,Ольга_3,2025-10-10 19:43:29.325256,2025-10-10 20:07:29.325256,1440,,
356a48de-6fbc-4c4a-a07f-48bf8ad95d34,VAC-1071,CAND-10071,РЕКРУТЕР,Разместить вакансию,Task,Екатерина_8,2025-10-10 20:16:29.325256,2025-10-10 21:58:29.325256,6120,,
356a48de-6fbc-4c4a-a07f-48bf8ad95d34,VAC-1071,CAND-10071,РЕКРУТЕР,Собирать резюме,Task,Екатерина_1,2025-10-10 23:42:29.325256,2025-10-11 02:30:29.325256,10080,,
356a48de-6fbc-4c4a-a07f-48bf8ad95d34,VAC-1071,CAND-10071,РЕКРУТЕР,Скрининг,Task,Алексей_1,2025-10-11 03:42:29.325256,2025-10-11 03:55:29.325256,780,rejected,не прошёл тест
356a48de-6fbc-4c4a-a07f-48bf8ad95d34,VAC-1071,CAND-10071,РЕКРУТЕР,Скрининг,Task,Алексей_1,2025-10-11 04:42:29.325256,2025-10-11 05:01:29.325256,1140,rejected,не соотв. опыту
3b191d83-99b5-4032-bef7-afb3dc8c0f0c,VAC-1099,CAND-10099,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Кузнецов_9,2025-08-26 17:52:29.325256,2025-08-26 18:30:29.325256,2280,,
3b191d83-99b5-4032-bef7-afb3dc8c0f0c,VAC-1099,CAND-10099,HR,Зарегистрировать в HCM,Service Task,Ольга_4,2025-08-26 19:14:29.325256,2025-08-26 19:42:29.325256,1680,,
3b191d83-99b5-4032-bef7-afb3dc8c0f0c,VAC-1099,CAND-10099,РЕКРУТЕР,Разместить вакансию,Task,Алексей_7,2025-08-26 20:13:29.325256,2025-08-26 21:01:29.325256,2880,,
3b191d83-99b5-4032-bef7-afb3dc8c0f0c,VAC-1099,CAND-10099,РЕКРУТЕР,Собирать резюме,Task,Екатерина_9,2025-08-26 21:28:29.325256,2025-08-27 00:06:29.325256,9480,,
3b191d83-99b5-4032-bef7-afb3dc8c0f0c,VAC-1099,CAND-10099,РЕКРУТЕР,Скрининг,Task,Екатерина_3,2025-08-27 01:53:29.325256,2025-08-27 03:11:29.325256,4680,passed,
3b191d83-99b5-4032-bef7-afb3dc8c0f0c,VAC-1099,CAND-10099,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Андрей_3,2025-08-27 06:54:29.325256,2025-08-27 07:27:29.325256,1980,,
3b191d83-99b5-4032-bef7-afb3dc8c0f0c,VAC-1099,CAND-10099,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Сергей_2,2025-08-27 11:23:29.325256,2025-08-27 12:42:29.325256,4740,passed,
3b191d83-99b5-4032-bef7-afb3dc8c0f0c,VAC-1099,CAND-10099,ИНТЕРВЬЮЕРЫ,Финальное интервью,User Task,Анна_3,2025-08-27 16:00:29.325256,2025-08-27 18:21:29.325256,8460,passed,
3b191d83-99b5-4032-bef7-afb3dc8c0f0c,VAC-1099,CAND-10099,HR (ОФФЕР),Согласовать условия,User Task,HR_Manager_6,2025-08-27 20:17:29.325256,2025-08-27 23:19:29.325256,10920,,
3b191d83-99b5-4032-bef7-afb3dc8c0f0c,VAC-1099,CAND-10099,HR (ОФФЕР),Сгенерировать оффер,Service Task,HR_Manager_2,2025-08-28 00:10:29.325256,2025-08-28 00:37:29.325256,1620,,
3b191d83-99b5-4032-bef7-afb3dc8c0f0c,VAC-1099,CAND-10099,HR (ОФФЕР),Отправить оффер,Send Task,HR_Manager_9,2025-08-28 00:50:29.325256,2025-08-28 00:59:29.325256,540,sent,
3b191d83-99b5-4032-bef7-afb3dc8c0f0c,VAC-1099,CAND-10099,HR (ОФФЕР),Timer: ожидание ответа (7 дн),Timer,,2025-08-28 00:59:29.325256,2025-09-02 00:59:29.325256,432000,timer_elapsed,
3b191d83-99b5-4032-bef7-afb3dc8c0f0c,VAC-1099,CAND-10099,HR (ОФФЕР),Переговоры / отказ,Task,HR_Manager_9,2025-09-03 12:28:29.325256,2025-09-03 14:30:29.325256,7320,rejected,
3bcb621d-a4d6-4b90-9375-7e52aea3b88b,VAC-1083,CAND-10083,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Кузнецов_2,2025-09-23 17:07:29.325256,2025-09-23 17:27:29.325256,1200,,
3bcb621d-a4d6-4b90-9375-7e52aea3b88b,VAC-1083,CAND-10083,HR,Зарегистрировать в HCM,Service Task,Наталья_6,2025-09-23 18:01:29.325256,2025-09-23 18:30:29.325256,1740,,
3bcb621d-a4d6-4b90-9375-7e52aea3b88b,VAC-1083,CAND-10083,РЕКРУТЕР,Разместить вакансию,Task,Алексей_7,2025-09-23 19:30:29.325256,2025-09-23 20:20:29.325256,3000,,
3bcb621d-a4d6-4b90-9375-7e52aea3b88b,VAC-1083,CAND-10083,РЕКРУТЕР,Собирать резюме,Task,Дмитрий_9,2025-09-24 01:21:29.325256,2025-09-24 03:38:29.325256,8220,,
3bcb621d-a4d6-4b90-9375-7e52aea3b88b,VAC-1083,CAND-10083,РЕКРУТЕР,Скрининг,Task,Дмитрий_2,2025-09-24 05:10:29.325256,2025-09-24 05:37:29.325256,1620,passed,
3bcb621d-a4d6-4b90-9375-7e52aea3b88b,VAC-1083,CAND-10083,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Сергей_4,2025-09-24 06:24:29.325256,2025-09-24 06:29:29.325256,300,,
3bcb621d-a4d6-4b90-9375-7e52aea3b88b,VAC-1083,CAND-10083,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Анна_9,2025-09-24 07:14:29.325256,2025-09-24 09:25:29.325256,7860,passed,
3bcb621d-a4d6-4b90-9375-7e52aea3b88b,VAC-1083,CAND-10083,ИНТЕРВЬЮЕРЫ,Финальное интервью,User Task,Сергей_2,2025-09-24 13:05:29.325256,2025-09-24 15:21:29.325256,8160,passed,
3bcb621d-a4d6-4b90-9375-7e52aea3b88b,VAC-1083,CAND-10083,HR (ОФФЕР),Согласовать условия,User Task,HR_Manager_5,2025-09-24 16:52:29.325256,2025-09-24 19:39:29.325256,10020,,
3bcb621d-a4d6-4b90-9375-7e52aea3b88b,VAC-1083,CAND-10083,HR (ОФФЕР),Сгенерировать оффер,Service Task,HR_Manager_9,2025-09-24 19:49:29.325256,2025-09-24 20:00:29.325256,660,,
3bcb621d-a4d6-4b90-9375-7e52aea3b88b,VAC-1083,CAND-10083,HR (ОФФЕР),Отправить оффер,Send Task,HR_Manager_7,2025-09-24 20:07:29.325256,2025-09-24 20:10:29.325256,180,sent,
3bcb621d-a4d6-4b90-9375-7e52aea3b88b,VAC-1083,CAND-10083,HR (ОФФЕР),Timer: ожидание ответа (7 дн),Timer,,2025-09-24 20:10:29.325256,2025-09-26 20:10:29.325256,172800,timer_elapsed,
3bcb621d-a4d6-4b90-9375-7e52aea3b88b,VAC-1083,CAND-10083,SECURITY,Background Check,Call Activity,Служба_БД_4,2025-09-28 02:02:29.325256,2025-09-28 11:10:29.325256,32880,report_ready,
3bcb621d-a4d6-4b90-9375-7e52aea3b88b,VAC-1083,CAND-10083,IT,Выдача оборудования,Task,IT_Specialist_1,2025-09-28 12:06:29.325256,2025-09-28 13:05:29.325256,3540,,
3bcb621d-a4d6-4b90-9375-7e52aea3b88b,VAC-1083,CAND-10083,IT,Создать доступы,Task,IT_Specialist_2,2025-09-28 13:49:29.325256,2025-09-28 16:49:29.325256,10800,,
3bcb621d-a4d6-4b90-9375-7e52aea3b88b,VAC-1083,CAND-10083,IT,HR/Training: Вводное обучение,Service Task,Наталья_1,2025-09-28 18:33:29.325256,2025-09-29 01:35:29.325256,25320,,
3bcb621d-a4d6-4b90-9375-7e52aea3b88b,VAC-1083,CAND-10083,IT,Назначить ментора,Task,Ольга_9,2025-09-29 02:21:29.325256,2025-09-29 03:34:29.325256,4380,,
3bcb621d-a4d6-4b90-9375-7e52aea3b88b,VAC-1083,CAND-10083,IT,Message: уведомить всех,Message,system,2025-09-29 04:08:29.325256,2025-09-29 04:34:29.325256,1560,notified,
3bcb621d-a4d6-4b90-9375-7e52aea3b88b,VAC-1083,CAND-10083,HR (финал),Обновить статус в HCM,Service Task,Ольга_3,2025-09-29 06:20:29.325256,2025-09-29 07:07:29.325256,2820,,
3bcb621d-a4d6-4b90-9375-7e52aea3b88b,VAC-1083,CAND-10083,HR (финал),Payroll / учет,Service Task,Марина_5,2025-09-29 07:31:29.325256,2025-09-29 07:40:29.325256,540,,
3bcb621d-a4d6-4b90-9375-7e52aea3b88b,VAC-1083,CAND-10083,HR (финал),Закрыть вакансию на порталах,Service Task,Наталья_1,2025-09-29 08:27:29.325256,2025-09-29 09:24:29.325256,3420,,
3bcb621d-a4d6-4b90-9375-7e52aea3b88b,VAC-1083,CAND-10083,HR (финал),Hire Completed,End Event,system,2025-09-29 09:46:29.325256,2025-09-29 09:46:29.325256,0,hired,
3d7d956d-f15b-4383-bb17-a017e8720700,VAC-1088,CAND-10088,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Сидоров_5,2025-09-19 21:08:29.325256,2025-09-19 21:28:29.325256,1200,,
3d7d956d-f15b-4383-bb17-a017e8720700,VAC-1088,CAND-10088,HR,Зарегистрировать в HCM,Service Task,Ольга_6,2025-09-19 22:23:29.325256,2025-09-19 22:34:29.325256,660,,
3d7d956d-f15b-4383-bb17-a017e8720700,VAC-1088,CAND-10088,РЕКРУТЕР,Разместить вакансию,Task,Дмитрий_4,2025-09-19 22:55:29.325256,2025-09-20 00:02:29.325256,4020,,
3d7d956d-f15b-4383-bb17-a017e8720700,VAC-1088,CAND-10088,РЕКРУТЕР,Собирать резюме,Task,Алексей_2,2025-09-20 00:50:29.325256,2025-09-20 02:11:29.325256,4860,,
3d7d956d-f15b-4383-bb17-a017e8720700,VAC-1088,CAND-10088,РЕКРУТЕР,Скрининг,Task,Алексей_8,2025-09-20 02:35:29.325256,2025-09-20 02:53:29.325256,1080,passed,
3d7d956d-f15b-4383-bb17-a017e8720700,VAC-1088,CAND-10088,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Анна_6,2025-09-20 05:07:29.325256,2025-09-20 05:19:29.325256,720,,
3d7d956d-f15b-4383-bb17-a017e8720700,VAC-1088,CAND-10088,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Андрей_2,2025-09-20 07:44:29.325256,2025-09-20 09:32:29.325256,6480,passed,
3d7d956d-f15b-4383-bb17-a017e8720700,VAC-1088,CAND-10088,ИНТЕРВЬЮЕРЫ,Финальное интервью,User Task,Анна_1,2025-09-20 10:36:29.325256,2025-09-20 12:23:29.325256,6420,rejected,финал не пройден
3f105f99-c5c8-4098-9528-74a0d07d8a13,VAC-1020,CAND-10020,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Сидоров_3,2025-08-29 14:18:29.325256,2025-08-29 14:37:29.325256,1140,,
3f105f99-c5c8-4098-9528-74a0d07d8a13,VAC-1020,CAND-10020,HR,Зарегистрировать в HCM,Service Task,Марина_9,2025-08-29 14:57:29.325256,2025-08-29 14:58:29.325256,60,,
3f105f99-c5c8-4098-9528-74a0d07d8a13,VAC-1020,CAND-10020,РЕКРУТЕР,Разместить вакансию,Task,Алексей_1,2025-08-29 15:07:29.325256,2025-08-29 15:52:29.325256,2700,,
3f105f99-c5c8-4098-9528-74a0d07d8a13,VAC-1020,CAND-10020,РЕКРУТЕР,Собирать резюме,Task,Екатерина_3,2025-08-29 20:45:29.325256,2025-08-29 22:29:29.325256,6240,,
3f105f99-c5c8-4098-9528-74a0d07d8a13,VAC-1020,CAND-10020,РЕКРУТЕР,Скрининг,Task,Дмитрий_2,2025-08-29 23:55:29.325256,2025-08-30 00:18:29.325256,1380,rejected,некорректное резюме
3f105f99-c5c8-4098-9528-74a0d07d8a13,VAC-1020,CAND-10020,РЕКРУТЕР,Скрининг,Task,Дмитрий_2,2025-08-30 00:55:29.325256,2025-08-30 01:30:29.325256,2100,rejected,некорректное резюме
3f105f99-c5c8-4098-9528-74a0d07d8a13,VAC-1020,CAND-10020,РЕКРУТЕР,Скрининг,Task,Дмитрий_2,2025-08-30 01:55:29.325256,2025-08-30 02:21:29.325256,1560,rejected,не соотв. опыту
41100134-efdb-4ce1-a6ea-e4731b2eed6e,VAC-1135,CAND-10135,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Кузнецов_3,2025-10-09 20:33:29.325256,2025-10-09 21:06:29.325256,1980,,
41100134-efdb-4ce1-a6ea-e4731b2eed6e,VAC-1135,CAND-10135,HR,Зарегистрировать в HCM,Service Task,Наталья_3,2025-10-09 21:18:29.325256,2025-10-09 21:46:29.325256,1680,,
41100134-efdb-4ce1-a6ea-e4731b2eed6e,VAC-1135,CAND-10135,РЕКРУТЕР,Разместить вакансию,Task,Екатерина_5,2025-10-09 22:33:29.325256,2025-10-09 23:13:29.325256,2400,,
41100134-efdb-4ce1-a6ea-e4731b2eed6e,VAC-1135,CAND-10135,РЕКРУТЕР,Собирать резюме,Task,Алексей_7,2025-10-10 00:03:29.325256,2025-10-10 01:26:29.325256,4980,,
41100134-efdb-4ce1-a6ea-e4731b2eed6e,VAC-1135,CAND-10135,РЕКРУТЕР,Скрининг,Task,Алексей_8,2025-10-10 01:44:29.325256,2025-10-10 02:01:29.325256,1020,passed,
41100134-efdb-4ce1-a6ea-e4731b2eed6e,VAC-1135,CAND-10135,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Сергей_9,2025-10-10 02:37:29.325256,2025-10-10 03:31:29.325256,3240,,
41100134-efdb-4ce1-a6ea-e4731b2eed6e,VAC-1135,CAND-10135,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Андрей_7,2025-10-10 04:27:29.325256,2025-10-10 06:04:29.325256,5820,passed,
41100134-efdb-4ce1-a6ea-e4731b2eed6e,VAC-1135,CAND-10135,ИНТЕРВЬЮЕРЫ,Финальное интервью,User Task,Сергей_8,2025-10-10 07:47:29.325256,2025-10-10 09:15:29.325256,5280,passed,
41100134-efdb-4ce1-a6ea-e4731b2eed6e,VAC-1135,CAND-10135,HR (ОФФЕР),Согласовать условия,User Task,HR_Manager_9,2025-10-10 10:45:29.325256,2025-10-10 11:47:29.325256,3720,,
41100134-efdb-4ce1-a6ea-e4731b2eed6e,VAC-1135,CAND-10135,HR (ОФФЕР),Сгенерировать оффер,Service Task,HR_Manager_1,2025-10-10 12:45:29.325256,2025-10-10 12:52:29.325256,420,,
41100134-efdb-4ce1-a6ea-e4731b2eed6e,VAC-1135,CAND-10135,HR (ОФФЕР),Отправить оффер,Send Task,HR_Manager_8,2025-10-10 13:04:29.325256,2025-10-10 13:10:29.325256,360,sent,
41100134-efdb-4ce1-a6ea-e4731b2eed6e,VAC-1135,CAND-10135,HR (ОФФЕР),Timer: ожидание ответа (7 дн),Timer,,2025-10-10 13:10:29.325256,2025-10-15 13:10:29.325256,432000,timer_elapsed,
41100134-efdb-4ce1-a6ea-e4731b2eed6e,VAC-1135,CAND-10135,SECURITY,Background Check,Call Activity,Служба_БД_8,2025-10-15 22:24:29.325256,2025-10-16 17:48:29.325256,69840,report_ready,
41100134-efdb-4ce1-a6ea-e4731b2eed6e,VAC-1135,CAND-10135,IT,Выдача оборудования,Task,IT_Specialist_9,2025-10-16 19:10:29.325256,2025-10-16 22:04:29.325256,10440,,
41100134-efdb-4ce1-a6ea-e4731b2eed6e,VAC-1135,CAND-10135,IT,Создать доступы,Task,IT_Specialist_6,2025-10-16 23:30:29.325256,2025-10-17 02:23:29.325256,10380,,
41100134-efdb-4ce1-a6ea-e4731b2eed6e,VAC-1135,CAND-10135,IT,HR/Training: Вводное обучение,Service Task,Наталья_2,2025-10-19 20:09:29.325256,2025-10-20 01:45:29.325256,20160,,
41100134-efdb-4ce1-a6ea-e4731b2eed6e,VAC-1135,CAND-10135,IT,Назначить ментора,Task,Ольга_7,2025-10-20 03:43:29.325256,2025-10-20 04:32:29.325256,2940,,
41100134-efdb-4ce1-a6ea-e4731b2eed6e,VAC-1135,CAND-10135,IT,Message: уведомить всех,Message,system,2025-10-20 04:49:29.325256,2025-10-20 04:54:29.325256,300,notified,
41100134-efdb-4ce1-a6ea-e4731b2eed6e,VAC-1135,CAND-10135,HR (финал),Обновить статус в HCM,Service Task,Наталья_9,2025-10-20 05:33:29.325256,2025-10-20 05:34:29.325256,60,,
41100134-efdb-4ce1-a6ea-e4731b2eed6e,VAC-1135,CAND-10135,HR (финал),Payroll / учет,Service Task,Наталья_6,2025-10-20 06:27:29.325256,2025-10-20 07:16:29.325256,2940,,
41100134-efdb-4ce1-a6ea-e4731b2eed6e,VAC-1135,CAND-10135,HR (финал),Закрыть вакансию на порталах,Service Task,Марина_1,2025-10-20 07:35:29.325256,2025-10-20 08:06:29.325256,1860,,
41100134-efdb-4ce1-a6ea-e4731b2eed6e,VAC-1135,CAND-10135,HR (финал),Hire Completed,End Event,system,2025-10-20 08:51:29.325256,2025-10-20 08:51:29.325256,0,hired,
415c3e3e-06cf-47fa-b4fd-835ab92832b6,VAC-1163,CAND-10163,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Кузнецов_9,2025-09-12 17:25:29.325256,2025-09-12 17:54:29.325256,1740,,
415c3e3e-06cf-47fa-b4fd-835ab92832b6,VAC-1163,CAND-10163,HR,Зарегистрировать в HCM,Service Task,Наталья_8,2025-09-12 18:08:29.325256,2025-09-12 18:30:29.325256,1320,,
415c3e3e-06cf-47fa-b4fd-835ab92832b6,VAC-1163,CAND-10163,РЕКРУТЕР,Разместить вакансию,Task,Екатерина_7,2025-09-12 18:39:29.325256,2025-09-12 19:13:29.325256,2040,,
415c3e3e-06cf-47fa-b4fd-835ab92832b6,VAC-1163,CAND-10163,РЕКРУТЕР,Собирать резюме,Task,Алексей_5,2025-09-12 22:27:29.325256,2025-09-13 00:43:29.325256,8160,,
415c3e3e-06cf-47fa-b4fd-835ab92832b6,VAC-1163,CAND-10163,РЕКРУТЕР,Скрининг,Task,Алексей_3,2025-09-13 02:39:29.325256,2025-09-13 04:09:29.325256,5400,passed,
415c3e3e-06cf-47fa-b4fd-835ab92832b6,VAC-1163,CAND-10163,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Андрей_8,2025-09-13 07:24:29.325256,2025-09-13 07:30:29.325256,360,,
415c3e3e-06cf-47fa-b4fd-835ab92832b6,VAC-1163,CAND-10163,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Анна_7,2025-09-13 09:51:29.325256,2025-09-13 10:55:29.325256,3840,passed,
415c3e3e-06cf-47fa-b4fd-835ab92832b6,VAC-1163,CAND-10163,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Сергей_9,2025-09-13 13:21:29.325256,2025-09-13 15:39:29.325256,8280,rejected,поведенческий
