case_id,vacancy_id,candidate_id,lane,activity,activity_type,assignee,start_time,end_time,duration_min,outcome,notes
29691c3d-49d4-41bc-8723-382c8f41d714,VAC-1157,CAND-10157,HR (ОФФЕР),Сгенерировать оффер,Service Task,Наталья_1,2025-09-28 04:42:26,2025-09-28 04:49:26,7,,
29691c3d-49d4-41bc-8723-382c8f41d714,VAC-1157,CAND-10157,HR (ОФФЕР),Отправить оффер,Send Task,Наталья_2,2025-09-28 04:54:26,2025-09-28 05:04:26,10,sent,
29691c3d-49d4-41bc-8723-382c8f41d714,VAC-1157,CAND-10157,SECURITY,Background Check,Call Activity,Служба_БД_8,2025-09-28 08:04:26,2025-10-01 22:48:26,5204,report_ready,
29691c3d-49d4-41bc-8723-382c8f41d714,VAC-1157,CAND-10157,IT,Выдача оборудования,Task,IT_Specialist_5,2025-10-01 23:48:26,2025-10-02 01:14:26,86,,
29691c3d-49d4-41bc-8723-382c8f41d714,VAC-1157,CAND-10157,IT,Создать доступы,Task,IT_Specialist_7,2025-10-02 01:44:26,2025-10-02 03:20:26,96,,
29691c3d-49d4-41bc-8723-382c8f41d714,VAC-1157,CAND-10157,IT,Вводное обучение,Service Task,Наталья_1,2025-10-02 04:20:26,2025-10-02 09:22:26,302,,
29691c3d-49d4-41bc-8723-382c8f41d714,VAC-1157,CAND-10157,HR,Назначить ментора,Task,Наталья_8,2025-10-02 10:22:26,2025-10-02 11:30:26,68,,
29691c3d-49d4-41bc-8723-382c8f41d714,VAC-1157,CAND-10157,HR,Уведомить всех,Message,system,2025-10-02 11:50:26,2025-10-02 11:55:26,5,notified,
29691c3d-49d4-41bc-8723-382c8f41d714,VAC-1157,CAND-10157,HR,Обновить HCM,Service Task,Марина_2,2025-10-02 12:25:26,2025-10-02 12:45:26,20,,
29691c3d-49d4-41bc-8723-382c8f41d714,VAC-1157,CAND-10157,HR,Payroll,Service Task,Марина_5,2025-10-02 13:15:26,2025-10-02 13:35:26,20,,
29691c3d-49d4-41bc-8723-382c8f41d714,VAC-1157,CAND-10157,HR,Закрыть вакансию,Service Task,Ольга_7,2025-10-02 13:55:26,2025-10-02 14:00:26,5,,
2a51d75a-c258-4bae-90f2-78adbf02b443,VAC-1131,CAND-10131,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Сидоров_3,2025-09-27 23:44:26,2025-09-28 00:43:26,59,,
2a51d75a-c258-4bae-90f2-78adbf02b443,VAC-1131,CAND-10131,HR,Зарегистрировать в HCM,Service Task,Ольга_7,2025-09-28 02:21:26,2025-09-28 02:40:26,19,,
2a51d75a-c258-4bae-90f2-78adbf02b443,VAC-1131,CAND-10131,РЕКРУТЕР,Разместить вакансию,Task,Алексей_9,2025-09-28 04:32:26,2025-09-28 05:06:26,34,,
2a51d75a-c258-4bae-90f2-78adbf02b443,VAC-1131,CAND-10131,РЕКРУТЕР,Собирать резюме,Task,Алексей_1,2025-09-28 06:06:26,2025-10-01 03:04:26,4138,,
2a51d75a-c258-4bae-90f2-78adbf02b443,VAC-1131,CAND-10131,РЕКРУТЕР,Скрининг,Task,Алексей_4,2025-10-01 03:22:26,2025-10-01 03:37:26,15,passed,
2a51d75a-c258-4bae-90f2-78adbf02b443,VAC-1131,CAND-10131,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Андрей_7,2025-10-01 04:21:26,2025-10-01 04:34:26,13,,
2a51d75a-c258-4bae-90f2-78adbf02b443,VAC-1131,CAND-10131,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Сергей_4,2025-10-01 07:18:26,2025-10-01 09:18:26,120,passed,
2a51d75a-c258-4bae-90f2-78adbf02b443,VAC-1131,CAND-10131,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Андрей_8,2025-10-01 10:06:26,2025-10-01 10:52:26,46,rejected,недостаточно навыков
2ca1d40f-278e-4cde-b2d5-51c0348769d3,VAC-1043,CAND-10043,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Петров_1,2025-10-15 15:17:26,2025-10-15 16:12:26,55,,
2ca1d40f-278e-4cde-b2d5-51c0348769d3,VAC-1043,CAND-10043,HR,Зарегистрировать в HCM,Service Task,Наталья_4,2025-10-15 17:09:26,2025-10-15 17:25:26,16,,
2ca1d40f-278e-4cde-b2d5-51c0348769d3,VAC-1043,CAND-10043,РЕКРУТЕР,Разместить вакансию,Task,Дмитрий_9,2025-10-15 18:05:26,2025-10-15 19:05:26,60,,
2ca1d40f-278e-4cde-b2d5-51c0348769d3,VAC-1043,CAND-10043,РЕКРУТЕР,Собирать резюме,Task,Екатерина_8,2025-10-15 20:05:26,2025-10-17 23:16:26,3071,,
2ca1d40f-278e-4cde-b2d5-51c0348769d3,VAC-1043,CAND-10043,РЕКРУТЕР,Скрининг,Task,Екатерина_4,2025-10-17 23:42:26,2025-10-17 23:53:26,11,passed,
2ca1d40f-278e-4cde-b2d5-51c0348769d3,VAC-1043,CAND-10043,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Анна_6,2025-10-18 01:52:26,2025-10-18 02:03:26,11,,
2ca1d40f-278e-4cde-b2d5-51c0348769d3,VAC-1043,CAND-10043,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Анна_8,2025-10-18 04:07:26,2025-10-18 05:47:26,100,rejected,поведенческий
2d6b6757-5e0c-4507-aacc-eccddd280e0d,VAC-1050,CAND-10050,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Иванов_9,2025-09-29 19:01:26,2025-09-29 19:20:26,19,,
2d6b6757-5e0c-4507-aacc-eccddd280e0d,VAC-1050,CAND-10050,HR,Зарегистрировать в HCM,Service Task,Наталья_1,2025-09-29 20:31:26,2025-09-29 20:57:26,26,,
2d6b6757-5e0c-4507-aacc-eccddd280e0d,VAC-1050,CAND-10050,РЕКРУТЕР,Разместить вакансию,Task,Екатерина_6,2025-09-29 21:36:26,2025-09-29 22:13:26,37,,
2d6b6757-5e0c-4507-aacc-eccddd280e0d,VAC-1050,CAND-10050,РЕКРУТЕР,Собирать резюме,Task,Екатерина_8,2025-09-29 23:13:26,2025-10-02 07:33:26,3380,,
2d6b6757-5e0c-4507-aacc-eccddd280e0d,VAC-1050,CAND-10050,РЕКРУТЕР,Скрининг,Task,Екатерина_3,2025-10-02 07:52:26,2025-10-02 08:21:26,29,passed,
2d6b6757-5e0c-4507-aacc-eccddd280e0d,VAC-1050,CAND-10050,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Андрей_7,2025-10-02 09:59:26,2025-10-02 10:19:26,20,,
2d6b6757-5e0c-4507-aacc-eccddd280e0d,VAC-1050,CAND-10050,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Анна_9,2025-10-02 12:05:26,2025-10-02 14:05:26,120,passed,
2d6b6757-5e0c-4507-aacc-eccddd280e0d,VAC-1050,CAND-10050,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Андрей_6,2025-10-02 16:40:26,2025-10-02 18:37:26,117,passed,
2d6b6757-5e0c-4507-aacc-eccddd280e0d,VAC-1050,CAND-10050,ИНТЕРВЬЮЕРЫ,Интервью (раунд 3),User Task,Анна_5,2025-10-02 20:31:26,2025-10-02 21:30:26,59,rejected,культурный профиль
2e871c9e-31be-4368-b3e5-a5eb7ab60035,VAC-1044,CAND-10044,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Петров_6,2025-09-15 15:44:26,2025-09-15 16:38:26,54,,
2e871c9e-31be-4368-b3e5-a5eb7ab60035,VAC-1044,CAND-10044,HR,Зарегистрировать в HCM,Service Task,Наталья_7,2025-09-15 18:04:26,2025-09-15 18:22:26,18,,
2e871c9e-31be-4368-b3e5-a5eb7ab60035,VAC-1044,CAND-10044,РЕКРУТЕР,Разместить вакансию,Task,Екатерина_3,2025-09-15 19:12:26,2025-09-15 20:27:26,75,,
2e871c9e-31be-4368-b3e5-a5eb7ab60035,VAC-1044,CAND-10044,РЕКРУТЕР,Собирать резюме,Task,Дмитрий_6,2025-09-15 21:27:26,2025-09-18 10:41:26,3674,,
2e871c9e-31be-4368-b3e5-a5eb7ab60035,VAC-1044,CAND-10044,РЕКРУТЕР,Скрининг,Task,Дмитрий_5,2025-09-18 10:57:26,2025-09-18 11:09:26,12,passed,
2e871c9e-31be-4368-b3e5-a5eb7ab60035,VAC-1044,CAND-10044,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Сергей_3,2025-09-18 12:46:26,2025-09-18 13:18:26,32,,
2e871c9e-31be-4368-b3e5-a5eb7ab60035,VAC-1044,CAND-10044,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Сергей_7,2025-09-18 15:17:26,2025-09-18 16:59:26,102,passed,
2e871c9e-31be-4368-b3e5-a5eb7ab60035,VAC-1044,CAND-10044,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Анна_7,2025-09-18 18:39:26,2025-09-18 19:31:26,52,passed,
2e871c9e-31be-4368-b3e5-a5eb7ab60035,VAC-1044,CAND-10044,ИНТЕРВЬЮЕРЫ,Финальное интервью,User Task,Анна_3,2025-09-18 22:04:26,2025-09-18 23:54:26,110,passed,
2e871c9e-31be-4368-b3e5-a5eb7ab60035,VAC-1044,CAND-10044,HR (ОФФЕР),Согласовать условия,User Task,Марина_8,2025-09-19 01:01:26,2025-09-19 02:37:26,96,,
2e871c9e-31be-4368-b3e5-a5eb7ab60035,VAC-1044,CAND-10044,HR (ОФФЕР),Сгенерировать оффер,Service Task,Наталья_2,2025-09-19 02:57:26,2025-09-19 03:03:26,6,,
2e871c9e-31be-4368-b3e5-a5eb7ab60035,VAC-1044,CAND-10044,HR (ОФФЕР),Отправить оффер,Send Task,Наталья_6,2025-09-19 03:08:26,2025-09-19 03:18:26,10,sent,
2e871c9e-31be-4368-b3e5-a5eb7ab60035,VAC-1044,CAND-10044,SECURITY,Background Check,Call Activity,Служба_БД_8,2025-09-19 06:18:26,2025-09-21 10:43:26,3145,report_ready,
2e871c9e-31be-4368-b3e5-a5eb7ab60035,VAC-1044,CAND-10044,SECURITY,Решение руководителя по BG,User Task,Иванов_3,2025-09-21 12:43:26,2025-09-21 15:18:26,155,proceed_with_conditions,
2e871c9e-31be-4368-b3e5-a5eb7ab60035,VAC-1044,CAND-10044,IT,Выдача оборудования,Task,IT_Specialist_7,2025-09-21 16:18:26,2025-09-21 18:25:26,127,,
2e871c9e-31be-4368-b3e5-a5eb7ab60035,VAC-1044,CAND-10044,IT,Создать доступы,Task,IT_Specialist_4,2025-09-21 18:55:26,2025-09-21 20:05:26,70,,
2e871c9e-31be-4368-b3e5-a5eb7ab60035,VAC-1044,CAND-10044,IT,Вводное обучение,Service Task,Наталья_3,2025-09-21 21:05:26,2025-09-22 01:03:26,238,,
2e871c9e-31be-4368-b3e5-a5eb7ab60035,VAC-1044,CAND-10044,HR,Назначить ментора,Task,Марина_7,2025-09-22 02:03:26,2025-09-22 03:04:26,61,,
2e871c9e-31be-4368-b3e5-a5eb7ab60035,VAC-1044,CAND-10044,HR,Уведомить всех,Message,system,2025-09-22 03:24:26,2025-09-22 03:29:26,5,notified,
2e871c9e-31be-4368-b3e5-a5eb7ab60035,VAC-1044,CAND-10044,HR,Обновить HCM,Service Task,Марина_2,2025-09-22 03:59:26,2025-09-22 04:19:26,20,,
2e871c9e-31be-4368-b3e5-a5eb7ab60035,VAC-1044,CAND-10044,HR,Payroll,Service Task,Ольга_5,2025-09-22 04:49:26,2025-09-22 05:09:26,20,,
2e871c9e-31be-4368-b3e5-a5eb7ab60035,VAC-1044,CAND-10044,HR,Закрыть вакансию,Service Task,Марина_8,2025-09-22 05:29:26,2025-09-22 05:34:26,5,,
2ef72273-264c-46b0-b775-d7e73729681e,VAC-1142,CAND-10142,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Сидоров_9,2025-10-03 13:19:26,2025-10-03 14:05:26,46,,
2ef72273-264c-46b0-b775-d7e73729681e,VAC-1142,CAND-10142,HR,Зарегистрировать в HCM,Service Task,Марина_5,2025-10-03 14:36:26,2025-10-03 15:01:26,25,,
2ef72273-264c-46b0-b775-d7e73729681e,VAC-1142,CAND-10142,РЕКРУТЕР,Разместить вакансию,Task,Дмитрий_5,2025-10-03 17:20:26,2025-10-03 18:57:26,97,,
2ef72273-264c-46b0-b775-d7e73729681e,VAC-1142,CAND-10142,РЕКРУТЕР,Собирать резюме,Task,Екатерина_6,2025-10-03 19:57:26,2025-10-06 07:49:26,3592,,
2ef72273-264c-46b0-b775-d7e73729681e,VAC-1142,CAND-10142,РЕКРУТЕР,Скрининг,Task,Екатерина_8,2025-10-06 08:07:26,2025-10-06 08:36:26,29,passed,
2ef72273-264c-46b0-b775-d7e73729681e,VAC-1142,CAND-10142,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Сергей_3,2025-10-06 10:16:26,2025-10-06 10:41:26,25,,
2ef72273-264c-46b0-b775-d7e73729681e,VAC-1142,CAND-10142,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Андрей_2,2025-10-06 12:10:26,2025-10-06 13:32:26,82,rejected,недостаточно навыков
30ed51fc-e38d-49c7-be1f-3c4f0e362302,VAC-1076,CAND-10076,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Петров_2,2025-09-02 20:17:26,2025-09-02 20:41:26,24,,
30ed51fc-e38d-49c7-be1f-3c4f0e362302,VAC-1076,CAND-10076,HR,Зарегистрировать в HCM,Service Task,Наталья_2,2025-09-02 22:34:26,2025-09-02 23:09:26,35,,
30ed51fc-e38d-49c7-be1f-3c4f0e362302,VAC-1076,CAND-10076,РЕКРУТЕР,Разместить вакансию,Task,Дмитрий_3,2025-09-03 00:59:26,2025-09-03 02:06:26,67,,
30ed51fc-e38d-49c7-be1f-3c4f0e362302,VAC-1076,CAND-10076,РЕКРУТЕР,Собирать резюме,Task,Алексей_3,2025-09-03 03:06:26,2025-09-05 05:13:26,3007,,
30ed51fc-e38d-49c7-be1f-3c4f0e362302,VAC-1076,CAND-10076,РЕКРУТЕР,Скрининг,Task,Екатерина_1,2025-09-05 05:27:26,2025-09-05 05:53:26,26,passed,
30ed51fc-e38d-49c7-be1f-3c4f0e362302,VAC-1076,CAND-10076,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Сергей_4,2025-09-05 06:34:26,2025-09-05 06:58:26,24,,
30ed51fc-e38d-49c7-be1f-3c4f0e362302,VAC-1076,CAND-10076,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Сергей_4,2025-09-05 08:06:26,2025-09-05 09:43:26,97,passed,
30ed51fc-e38d-49c7-be1f-3c4f0e362302,VAC-1076,CAND-10076,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Андрей_7,2025-09-05 10:35:26,2025-09-05 11:32:26,57,passed,
30ed51fc-e38d-49c7-be1f-3c4f0e362302,VAC-1076,CAND-10076,ИНТЕРВЬЮЕРЫ,Финальное интервью,User Task,Андрей_4,2025-09-05 14:01:26,2025-09-05 15:40:26,99,passed,
30ed51fc-e38d-49c7-be1f-3c4f0e362302,VAC-1076,CAND-10076,HR (ОФФЕР),Согласовать условия,User Task,Наталья_4,2025-09-05 17:50:26,2025-09-05 21:35:26,225,,
30ed51fc-e38d-49c7-be1f-3c4f0e362302,VAC-1076,CAND-10076,HR (ОФФЕР),Сгенерировать оффер,Service Task,Марина_5,2025-09-05 21:55:26,2025-09-05 22:17:26,22,,
30ed51fc-e38d-49c7-be1f-3c4f0e362302,VAC-1076,CAND-10076,HR (ОФФЕР),Отправить оффер,Send Task,Марина_1,2025-09-05 22:22:26,2025-09-05 22:32:26,10,sent,
30ed51fc-e38d-49c7-be1f-3c4f0e362302,VAC-1076,CAND-10076,HR (ОФФЕР),Переговоры / отказ,Task,Ольга_4,2025-09-06 00:32:26,2025-09-06 04:20:26,228,rejected,
33471c78-4f74-437a-942b-36496577af60,VAC-1012,CAND-10012,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Иванов_5,2025-10-19 20:41:26,2025-10-19 21:07:26,26,,
33471c78-4f74-437a-942b-36496577af60,VAC-1012,CAND-10012,HR,Зарегистрировать в HCM,Service Task,Марина_8,2025-10-19 23:05:26,2025-10-19 23:39:26,34,,
33471c78-4f74-437a-942b-36496577af60,VAC-1012,CAND-10012,РЕКРУТЕР,Разместить вакансию,Task,Дмитрий_2,2025-10-20 01:10:26,2025-10-20 02:05:26,55,,
33471c78-4f74-437a-942b-36496577af60,VAC-1012,CAND-10012,РЕКРУТЕР,Собирать резюме,Task,Алексей_5,2025-10-20 03:05:26,2025-10-21 22:35:26,2610,,
33471c78-4f74-437a-942b-36496577af60,VAC-1012,CAND-10012,РЕКРУТЕР,Скрининг,Task,Екатерина_2,2025-10-21 23:06:26,2025-10-21 23:26:26,20,passed,
33471c78-4f74-437a-942b-36496577af60,VAC-1012,CAND-10012,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Анна_3,2025-10-22 00:15:26,2025-10-22 00:37:26,22,,
33471c78-4f74-437a-942b-36496577af60,VAC-1012,CAND-10012,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Анна_8,2025-10-22 01:23:26,2025-10-22 03:01:26,98,passed,
33471c78-4f74-437a-942b-36496577af60,VAC-1012,CAND-10012,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Сергей_7,2025-10-22 05:17:26,2025-10-22 06:09:26,52,passed,
33471c78-4f74-437a-942b-36496577af60,VAC-1012,CAND-10012,ИНТЕРВЬЮЕРЫ,Финальное интервью,User Task,Андрей_7,2025-10-22 11:00:26,2025-10-22 12:59:26,119,rejected,финал не пройден
3518ed40-87d1-4772-8a8b-af359d549061,VAC-1092,CAND-10092,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Иванов_4,2025-09-05 17:09:26,2025-09-05 17:31:26,22,,
3518ed40-87d1-4772-8a8b-af359d549061,VAC-1092,CAND-10092,HR,Зарегистрировать в HCM,Service Task,Наталья_6,2025-09-05 17:55:26,2025-09-05 18:19:26,24,,
3518ed40-87d1-4772-8a8b-af359d549061,VAC-1092,CAND-10092,РЕКРУТЕР,Разместить вакансию,Task,Дмитрий_8,2025-09-05 19:39:26,2025-09-05 20:34:26,55,,
3518ed40-87d1-4772-8a8b-af359d549061,VAC-1092,CAND-10092,РЕКРУТЕР,Собирать резюме,Task,Дмитрий_2,2025-09-05 21:34:26,2025-09-08 08:02:26,3508,,
3518ed40-87d1-4772-8a8b-af359d549061,VAC-1092,CAND-10092,РЕКРУТЕР,Скрининг,Task,Алексей_6,2025-09-08 08:55:26,2025-09-08 09:05:26,10,passed,
3518ed40-87d1-4772-8a8b-af359d549061,VAC-1092,CAND-10092,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Сергей_9,2025-09-08 10:22:26,2025-09-08 10:37:26,15,,
3518ed40-87d1-4772-8a8b-af359d549061,VAC-1092,CAND-10092,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Анна_2,2025-09-08 11:48:26,2025-09-08 13:06:26,78,passed,
3518ed40-87d1-4772-8a8b-af359d549061,VAC-1092,CAND-10092,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Андрей_4,2025-09-08 14:48:26,2025-09-08 15:36:26,48,passed,
3518ed40-87d1-4772-8a8b-af359d549061,VAC-1092,CAND-10092,ИНТЕРВЬЮЕРЫ,Финальное интервью,User Task,Анна_4,2025-09-08 20:15:26,2025-09-08 21:28:26,73,passed,
3518ed40-87d1-4772-8a8b-af359d549061,VAC-1092,CAND-10092,HR (ОФФЕР),Согласовать условия,User Task,Ольга_9,2025-09-08 23:36:26,2025-09-09 03:22:26,226,,
3518ed40-87d1-4772-8a8b-af359d549061,VAC-1092,CAND-10092,HR (ОФФЕР),Сгенерировать оффер,Service Task,Марина_1,2025-09-09 03:42:26,2025-09-09 03:47:26,5,,
3518ed40-87d1-4772-8a8b-af359d549061,VAC-1092,CAND-10092,HR (ОФФЕР),Отправить оффер,Send Task,Ольга_3,2025-09-09 03:52:26,2025-09-09 04:02:26,10,sent,
3518ed40-87d1-4772-8a8b-af359d549061,VAC-1092,CAND-10092,SECURITY,Background Check,Call Activity,Служба_БД_5,2025-09-09 07:02:26,2025-09-11 08:11:26,2949,report_ready,
3518ed40-87d1-4772-8a8b-af359d549061,VAC-1092,CAND-10092,IT,Выдача оборудования,Task,IT_Specialist_5,2025-09-11 09:11:26,2025-09-11 12:11:26,180,,
3518ed40-87d1-4772-8a8b-af359d549061,VAC-1092,CAND-10092,IT,Создать доступы,Task,IT_Specialist_6,2025-09-11 12:41:26,2025-09-11 14:05:26,84,,
3518ed40-87d1-4772-8a8b-af359d549061,VAC-1092,CAND-10092,IT,Вводное обучение,Service Task,Ольга_4,2025-09-11 15:05:26,2025-09-11 22:00:26,415,,
3518ed40-87d1-4772-8a8b-af359d549061,VAC-1092,CAND-10092,HR,Назначить ментора,Task,Ольга_9,2025-09-11 23:00:26,2025-09-11 23:59:26,59,,
3518ed40-87d1-4772-8a8b-af359d549061,VAC-1092,CAND-10092,HR,Уведомить всех,Message,system,2025-09-12 00:19:26,2025-09-12 00:24:26,5,notified,
3518ed40-87d1-4772-8a8b-af359d549061,VAC-1092,CAND-10092,HR,Обновить HCM,Service Task,Марина_7,2025-09-12 00:54:26,2025-09-12 01:14:26,20,,
3518ed40-87d1-4772-8a8b-af359d549061,VAC-1092,CAND-10092,HR,Payroll,Service Task,Марина_2,2025-09-12 01:44:26,2025-09-12 02:04:26,20,,
3518ed40-87d1-4772-8a8b-af359d549061,VAC-1092,CAND-10092,HR,Закрыть вакансию,Service Task,Наталья_9,2025-09-12 02:24:26,2025-09-12 02:29:26,5,,
356b08df-cfed-4577-9345-309cca808753,VAC-1094,CAND-10094,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Иванов_1,2025-09-19 23:33:26,2025-09-20 00:26:26,53,,
356b08df-cfed-4577-9345-309cca808753,VAC-1094,CAND-10094,HR,Зарегистрировать в HCM,Service Task,Ольга_5,2025-09-20 02:09:26,2025-09-20 02:34:26,25,,
356b08df-cfed-4577-9345-309cca808753,VAC-1094,CAND-10094,РЕКРУТЕР,Разместить вакансию,Task,Дмитрий_1,2025-09-20 04:51:26,2025-09-20 06:02:26,71,,
356b08df-cfed-4577-9345-309cca808753,VAC-1094,CAND-10094,РЕКРУТЕР,Собирать резюме,Task,Екатерина_4,2025-09-20 07:02:26,2025-09-22 22:50:26,3828,,
356b08df-cfed-4577-9345-309cca808753,VAC-1094,CAND-10094,РЕКРУТЕР,Скрининг,Task,Екатерина_4,2025-09-22 23:21:26,2025-09-22 23:54:26,33,passed,
356b08df-cfed-4577-9345-309cca808753,VAC-1094,CAND-10094,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Сергей_6,2025-09-23 01:35:26,2025-09-23 02:10:26,35,,
356b08df-cfed-4577-9345-309cca808753,VAC-1094,CAND-10094,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Андрей_8,2025-09-23 03:23:26,2025-09-23 05:19:26,116,passed,
356b08df-cfed-4577-9345-309cca808753,VAC-1094,CAND-10094,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Анна_3,2025-09-23 06:21:26,2025-09-23 07:39:26,78,rejected,культурный профиль
35b317fd-edef-40a1-a5a3-36921eae7e89,VAC-1088,CAND-10088,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Сидоров_5,2025-09-13 19:43:26,2025-09-13 20:24:26,41,,
35b317fd-edef-40a1-a5a3-36921eae7e89,VAC-1088,CAND-10088,HR,Зарегистрировать в HCM,Service Task,Марина_7,2025-09-13 20:55:26,2025-09-13 21:25:26,30,,
35b317fd-edef-40a1-a5a3-36921eae7e89,VAC-1088,CAND-10088,РЕКРУТЕР,Разместить вакансию,Task,Дмитрий_6,2025-09-13 22:42:26,2025-09-13 23:49:26,67,,
35b317fd-edef-40a1-a5a3-36921eae7e89,VAC-1088,CAND-10088,РЕКРУТЕР,Собирать резюме,Task,Дмитрий_1,2025-09-14 00:49:26,2025-09-15 13:33:26,2204,,
35b317fd-edef-40a1-a5a3-36921eae7e89,VAC-1088,CAND-10088,РЕКРУТЕР,Скрининг,Task,Дмитрий_5,2025-09-15 13:59:26,2025-09-15 14:23:26,24,passed,
35b317fd-edef-40a1-a5a3-36921eae7e89,VAC-1088,CAND-10088,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Андрей_3,2025-09-15 15:17:26,2025-09-15 15:45:26,28,,
35b317fd-edef-40a1-a5a3-36921eae7e89,VAC-1088,CAND-10088,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Анна_7,2025-09-15 16:39:26,2025-09-15 17:34:26,55,passed,
35b317fd-edef-40a1-a5a3-36921eae7e89,VAC-1088,CAND-10088,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Сергей_9,2025-09-15 20:34:26,2025-09-15 21:48:26,74,passed,
35b317fd-edef-40a1-a5a3-36921eae7e89,VAC-1088,CAND-10088,ИНТЕРВЬЮЕРЫ,Интервью (раунд 3),User Task,Сергей_4,2025-09-16 00:05:26,2025-09-16 01:58:26,113,rejected,поведенческий
3787ff19-2b3f-41a6-add0-0a73e4467519,VAC-1042,CAND-10042,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Иванов_5,2025-09-22 22:13:26,2025-09-22 22:28:26,15,,
3787ff19-2b3f-41a6-add0-0a73e4467519,VAC-1042,CAND-10042,HR,Зарегистрировать в HCM,Service Task,Наталья_9,2025-09-22 23:15:26,2025-09-22 23:51:26,36,,
3787ff19-2b3f-41a6-add0-0a73e4467519,VAC-1042,CAND-10042,РЕКРУТЕР,Разместить вакансию,Task,Алексей_5,2025-09-23 02:36:26,2025-09-23 03:50:26,74,,
3787ff19-2b3f-41a6-add0-0a73e4467519,VAC-1042,CAND-10042,РЕКРУТЕР,Собирать резюме,Task,Дмитрий_2,2025-09-23 04:50:26,2025-09-24 21:03:26,2413,,
3787ff19-2b3f-41a6-add0-0a73e4467519,VAC-1042,CAND-10042,РЕКРУТЕР,Скрининг,Task,Дмитрий_8,2025-09-24 21:16:26,2025-09-24 21:33:26,17,passed,
3787ff19-2b3f-41a6-add0-0a73e4467519,VAC-1042,CAND-10042,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Анна_1,2025-09-24 22:56:26,2025-09-24 23:25:26,29,,
3787ff19-2b3f-41a6-add0-0a73e4467519,VAC-1042,CAND-10042,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Сергей_7,2025-09-25 02:22:26,2025-09-25 03:37:26,75,passed,
3787ff19-2b3f-41a6-add0-0a73e4467519,VAC-1042,CAND-10042,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Сергей_3,2025-09-25 04:07:26,2025-09-25 05:37:26,90,passed,
3787ff19-2b3f-41a6-add0-0a73e4467519,VAC-1042,CAND-10042,ИНТЕРВЬЮЕРЫ,Финальное интервью,User Task,Сергей_2,2025-09-25 09:27:26,2025-09-25 10:22:26,55,passed,
3787ff19-2b3f-41a6-add0-0a73e4467519,VAC-1042,CAND-10042,HR (ОФФЕР),Согласовать условия,User Task,Марина_9,2025-09-25 13:36:26,2025-09-25 16:55:26,199,,
3787ff19-2b3f-41a6-add0-0a73e4467519,VAC-1042,CAND-10042,HR (ОФФЕР),Сгенерировать оффер,Service Task,Наталья_7,2025-09-25 17:15:26,2025-09-25 17:37:26,22,,
3787ff19-2b3f-41a6-add0-0a73e4467519,VAC-1042,CAND-10042,HR (ОФФЕР),Отправить оффер,Send Task,Ольга_1,2025-09-25 17:42:26,2025-09-25 17:52:26,10,sent,
