case_id,vacancy_id,candidate_id,lane,activity,activity_type,assignee,start_time,end_time,duration_min,outcome,notes
2d613f37-cfd5-41c9-ba7d-de2ef86d3689,VAC-1013,CAND-10013,HR,Закрыть вакансию на порталах,Service Task,Ольга_7,2025-10-25 15:12:47.262585,2025-10-25 15:17:47.262585,5,,
2e1fe487-26a0-4fec-97db-339ea0bcea3d,VAC-1004,CAND-10004,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Сидоров_9,2025-10-05 18:09:47.262585,2025-10-05 18:29:47.262585,20,,
2e1fe487-26a0-4fec-97db-339ea0bcea3d,VAC-1004,CAND-10004,HR,Зарегистрировать в HCM,Service Task,Марина_7,2025-10-05 18:49:47.262585,2025-10-05 19:26:47.262585,37,,
2e1fe487-26a0-4fec-97db-339ea0bcea3d,VAC-1004,CAND-10004,РЕКРУТЕР,Разместить вакансию,Task,Екатерина_4,2025-10-05 19:56:47.262585,2025-10-05 20:43:47.262585,47,,
2e1fe487-26a0-4fec-97db-339ea0bcea3d,VAC-1004,CAND-10004,РЕКРУТЕР,Собирать резюме,Task,Дмитрий_6,2025-10-05 21:43:47.262585,2025-10-06 22:59:47.262585,1516,,
2e1fe487-26a0-4fec-97db-339ea0bcea3d,VAC-1004,CAND-10004,РЕКРУТЕР,Скрининг,Task,Екатерина_8,2025-10-07 01:21:47.262585,2025-10-07 01:59:47.262585,38,passed,
2e1fe487-26a0-4fec-97db-339ea0bcea3d,VAC-1004,CAND-10004,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Андрей_6,2025-10-07 04:59:47.262585,2025-10-07 05:16:47.262585,17,,
2e1fe487-26a0-4fec-97db-339ea0bcea3d,VAC-1004,CAND-10004,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Андрей_2,2025-10-07 06:46:47.262585,2025-10-07 08:00:47.262585,74,passed,
2e1fe487-26a0-4fec-97db-339ea0bcea3d,VAC-1004,CAND-10004,ИНТЕРВЬЮЕРЫ,Финальное интервью,User Task,Андрей_6,2025-10-07 12:00:47.262585,2025-10-07 12:52:47.262585,52,passed,
2e1fe487-26a0-4fec-97db-339ea0bcea3d,VAC-1004,CAND-10004,HR (ОФФЕР),Согласовать условия,User Task,HR_Manager_5,2025-10-07 14:10:47.262585,2025-10-08 00:56:47.262585,646,,
2e1fe487-26a0-4fec-97db-339ea0bcea3d,VAC-1004,CAND-10004,HR (ОФФЕР),Сгенерировать оффер,Service Task,HR_Manager_4,2025-10-08 01:16:47.262585,2025-10-08 01:42:47.262585,26,,
2e1fe487-26a0-4fec-97db-339ea0bcea3d,VAC-1004,CAND-10004,HR (ОФФЕР),Отправить оффер,Send Task,HR_Manager_8,2025-10-08 01:47:47.262585,2025-10-08 01:57:47.262585,10,sent,
2e1fe487-26a0-4fec-97db-339ea0bcea3d,VAC-1004,CAND-10004,HR (ОФФЕР),Timer: ожидание ответа (дни),Timer,,2025-10-08 01:57:47.262585,2025-10-10 01:57:47.262585,2880,timer_elapsed,
2e1fe487-26a0-4fec-97db-339ea0bcea3d,VAC-1004,CAND-10004,HR (ОФФЕР),Переговоры / отказ,Task,HR_Manager_2,2025-10-10 03:57:47.262585,2025-10-10 11:53:47.262585,476,rejected,
2eee1a2c-cb7e-46a3-be3e-fd51a01f4787,VAC-1080,CAND-10080,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Сидоров_5,2025-09-20 14:05:47.262585,2025-09-20 14:32:47.262585,27,,
2eee1a2c-cb7e-46a3-be3e-fd51a01f4787,VAC-1080,CAND-10080,HR,Зарегистрировать в HCM,Service Task,Марина_3,2025-09-20 14:52:47.262585,2025-09-20 15:12:47.262585,20,,
2eee1a2c-cb7e-46a3-be3e-fd51a01f4787,VAC-1080,CAND-10080,РЕКРУТЕР,Разместить вакансию,Task,Дмитрий_6,2025-09-20 15:42:47.262585,2025-09-20 17:14:47.262585,92,,
2eee1a2c-cb7e-46a3-be3e-fd51a01f4787,VAC-1080,CAND-10080,РЕКРУТЕР,Собирать резюме,Task,Алексей_2,2025-09-20 18:14:47.262585,2025-09-21 01:32:47.262585,438,,
2eee1a2c-cb7e-46a3-be3e-fd51a01f4787,VAC-1080,CAND-10080,РЕКРУТЕР,Скрининг,Task,Алексей_3,2025-09-21 03:59:47.262585,2025-09-21 04:09:47.262585,10,passed,
2eee1a2c-cb7e-46a3-be3e-fd51a01f4787,VAC-1080,CAND-10080,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Сергей_4,2025-09-21 07:09:47.262585,2025-09-21 07:19:47.262585,10,,
2eee1a2c-cb7e-46a3-be3e-fd51a01f4787,VAC-1080,CAND-10080,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Сергей_2,2025-09-21 07:55:47.262585,2025-09-21 09:18:47.262585,83,passed,
2eee1a2c-cb7e-46a3-be3e-fd51a01f4787,VAC-1080,CAND-10080,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Анна_3,2025-09-21 10:24:47.262585,2025-09-21 11:41:47.262585,77,passed,
2eee1a2c-cb7e-46a3-be3e-fd51a01f4787,VAC-1080,CAND-10080,ИНТЕРВЬЮЕРЫ,Интервью (раунд 3),User Task,Анна_4,2025-09-21 12:07:47.262585,2025-09-21 13:42:47.262585,95,rejected,поведенческий
2f86f9cd-3a5e-43de-949e-87f5e5b922f0,VAC-1011,CAND-10011,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Сидоров_2,2025-09-20 12:16:47.262585,2025-09-20 12:47:47.262585,31,,
2f86f9cd-3a5e-43de-949e-87f5e5b922f0,VAC-1011,CAND-10011,HR,Зарегистрировать в HCM,Service Task,Ольга_9,2025-09-20 13:07:47.262585,2025-09-20 13:40:47.262585,33,,
2f86f9cd-3a5e-43de-949e-87f5e5b922f0,VAC-1011,CAND-10011,РЕКРУТЕР,Разместить вакансию,Task,Екатерина_7,2025-09-20 14:10:47.262585,2025-09-20 15:09:47.262585,59,,
2f86f9cd-3a5e-43de-949e-87f5e5b922f0,VAC-1011,CAND-10011,РЕКРУТЕР,Собирать резюме,Task,Дмитрий_5,2025-09-20 16:09:47.262585,2025-09-21 18:25:47.262585,1576,,
2f86f9cd-3a5e-43de-949e-87f5e5b922f0,VAC-1011,CAND-10011,РЕКРУТЕР,Скрининг,Task,Алексей_7,2025-09-21 21:16:47.262585,2025-09-21 21:30:47.262585,14,passed,
2f86f9cd-3a5e-43de-949e-87f5e5b922f0,VAC-1011,CAND-10011,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Анна_3,2025-09-22 00:30:47.262585,2025-09-22 00:52:47.262585,22,,
2f86f9cd-3a5e-43de-949e-87f5e5b922f0,VAC-1011,CAND-10011,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Андрей_5,2025-09-22 01:50:47.262585,2025-09-22 03:26:47.262585,96,passed,
2f86f9cd-3a5e-43de-949e-87f5e5b922f0,VAC-1011,CAND-10011,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Анна_6,2025-09-22 04:22:47.262585,2025-09-22 05:33:47.262585,71,passed,
2f86f9cd-3a5e-43de-949e-87f5e5b922f0,VAC-1011,CAND-10011,ИНТЕРВЬЮЕРЫ,Финальное интервью,User Task,Анна_4,2025-09-22 09:33:47.262585,2025-09-22 11:17:47.262585,104,passed,
2f86f9cd-3a5e-43de-949e-87f5e5b922f0,VAC-1011,CAND-10011,HR (ОФФЕР),Согласовать условия,User Task,HR_Manager_2,2025-09-22 14:27:47.262585,2025-09-23 00:31:47.262585,604,,
2f86f9cd-3a5e-43de-949e-87f5e5b922f0,VAC-1011,CAND-10011,HR (ОФФЕР),Сгенерировать оффер,Service Task,HR_Manager_2,2025-09-23 00:51:47.262585,2025-09-23 01:05:47.262585,14,,
2f86f9cd-3a5e-43de-949e-87f5e5b922f0,VAC-1011,CAND-10011,HR (ОФФЕР),Отправить оффер,Send Task,HR_Manager_5,2025-09-23 01:10:47.262585,2025-09-23 01:20:47.262585,10,sent,
2f86f9cd-3a5e-43de-949e-87f5e5b922f0,VAC-1011,CAND-10011,HR (ОФФЕР),Timer: ожидание ответа (дни),Timer,,2025-09-23 01:20:47.262585,2025-09-25 01:20:47.262585,2880,timer_elapsed,
2f86f9cd-3a5e-43de-949e-87f5e5b922f0,VAC-1011,CAND-10011,HR (ОФФЕР),Переговоры / отказ,Task,HR_Manager_1,2025-09-25 03:20:47.262585,2025-09-25 06:50:47.262585,210,rejected,
2fb88399-7a62-4658-9364-5c8973c21a30,VAC-1060,CAND-10060,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Иванов_9,2025-10-15 14:22:47.262585,2025-10-15 14:47:47.262585,25,,
2fb88399-7a62-4658-9364-5c8973c21a30,VAC-1060,CAND-10060,HR,Зарегистрировать в HCM,Service Task,Марина_6,2025-10-15 15:07:47.262585,2025-10-15 15:31:47.262585,24,,
2fb88399-7a62-4658-9364-5c8973c21a30,VAC-1060,CAND-10060,РЕКРУТЕР,Разместить вакансию,Task,Екатерина_2,2025-10-15 16:01:47.262585,2025-10-15 16:30:47.262585,29,,
2fb88399-7a62-4658-9364-5c8973c21a30,VAC-1060,CAND-10060,РЕКРУТЕР,Собирать резюме,Task,Екатерина_9,2025-10-15 17:30:47.262585,2025-10-16 01:42:47.262585,492,,
2fb88399-7a62-4658-9364-5c8973c21a30,VAC-1060,CAND-10060,РЕКРУТЕР,Скрининг,Task,Екатерина_3,2025-10-16 03:03:47.262585,2025-10-16 03:31:47.262585,28,passed,
2fb88399-7a62-4658-9364-5c8973c21a30,VAC-1060,CAND-10060,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Анна_8,2025-10-16 06:31:47.262585,2025-10-16 07:08:47.262585,37,,
2fb88399-7a62-4658-9364-5c8973c21a30,VAC-1060,CAND-10060,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Анна_8,2025-10-16 07:54:47.262585,2025-10-16 09:53:47.262585,119,passed,
2fb88399-7a62-4658-9364-5c8973c21a30,VAC-1060,CAND-10060,ИНТЕРВЬЮЕРЫ,Финальное интервью,User Task,Анна_7,2025-10-16 13:53:47.262585,2025-10-16 14:45:47.262585,52,passed,
2fb88399-7a62-4658-9364-5c8973c21a30,VAC-1060,CAND-10060,HR (ОФФЕР),Согласовать условия,User Task,HR_Manager_9,2025-10-16 17:41:47.262585,2025-10-17 05:18:47.262585,697,,
2fb88399-7a62-4658-9364-5c8973c21a30,VAC-1060,CAND-10060,HR (ОФФЕР),Сгенерировать оффер,Service Task,HR_Manager_1,2025-10-17 05:38:47.262585,2025-10-17 05:57:47.262585,19,,
2fb88399-7a62-4658-9364-5c8973c21a30,VAC-1060,CAND-10060,HR (ОФФЕР),Отправить оффер,Send Task,HR_Manager_5,2025-10-17 06:02:47.262585,2025-10-17 06:12:47.262585,10,sent,
2fb88399-7a62-4658-9364-5c8973c21a30,VAC-1060,CAND-10060,HR (ОФФЕР),Timer: ожидание ответа (дни),Timer,,2025-10-17 06:12:47.262585,2025-10-18 06:12:47.262585,1440,timer_elapsed,
2fb88399-7a62-4658-9364-5c8973c21a30,VAC-1060,CAND-10060,SECURITY,Background Check,Call Activity,Служба_БД_1,2025-10-18 09:12:47.262585,2025-10-27 23:07:47.262585,13795,report_ready,
2fb88399-7a62-4658-9364-5c8973c21a30,VAC-1060,CAND-10060,IT,Выдача оборудования,Task,IT_Specialist_9,2025-10-28 00:07:47.262585,2025-10-28 04:06:47.262585,239,,
2fb88399-7a62-4658-9364-5c8973c21a30,VAC-1060,CAND-10060,IT,Создать доступы,Task,IT_Specialist_8,2025-10-28 04:36:47.262585,2025-10-28 05:21:47.262585,45,,
2fb88399-7a62-4658-9364-5c8973c21a30,VAC-1060,CAND-10060,IT,HR/Training: Вводное обучение,Service Task,Ольга_7,2025-10-28 07:21:47.262585,2025-10-28 10:37:47.262585,196,,
2fb88399-7a62-4658-9364-5c8973c21a30,VAC-1060,CAND-10060,HR,Назначить ментора,Task,Наталья_7,2025-10-28 11:37:47.262585,2025-10-28 12:53:47.262585,76,,
2fb88399-7a62-4658-9364-5c8973c21a30,VAC-1060,CAND-10060,HR,Message: уведомить всех,Message,system,2025-10-28 13:13:47.262585,2025-10-28 13:18:47.262585,5,notified,
2fb88399-7a62-4658-9364-5c8973c21a30,VAC-1060,CAND-10060,HR,Обновить статус в HCM,Service Task,Ольга_7,2025-10-28 13:48:47.262585,2025-10-28 14:08:47.262585,20,,
2fb88399-7a62-4658-9364-5c8973c21a30,VAC-1060,CAND-10060,HR,Payroll / учет,Service Task,Ольга_7,2025-10-28 14:38:47.262585,2025-10-28 14:58:47.262585,20,,
2fb88399-7a62-4658-9364-5c8973c21a30,VAC-1060,CAND-10060,HR,Закрыть вакансию на порталах,Service Task,Ольга_2,2025-10-28 15:18:47.262585,2025-10-28 15:23:47.262585,5,,
3195e7f8-df17-4fa2-93d2-ab98782a80b0,VAC-1100,CAND-10100,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Кузнецов_2,2025-10-12 15:51:47.262585,2025-10-12 16:47:47.262585,56,,
3195e7f8-df17-4fa2-93d2-ab98782a80b0,VAC-1100,CAND-10100,HR,Зарегистрировать в HCM,Service Task,Ольга_4,2025-10-12 17:07:47.262585,2025-10-12 17:23:47.262585,16,,
3195e7f8-df17-4fa2-93d2-ab98782a80b0,VAC-1100,CAND-10100,РЕКРУТЕР,Разместить вакансию,Task,Екатерина_8,2025-10-12 17:53:47.262585,2025-10-12 19:05:47.262585,72,,
3195e7f8-df17-4fa2-93d2-ab98782a80b0,VAC-1100,CAND-10100,РЕКРУТЕР,Собирать резюме,Task,Дмитрий_1,2025-10-12 20:05:47.262585,2025-10-14 11:20:47.262585,2355,,
3195e7f8-df17-4fa2-93d2-ab98782a80b0,VAC-1100,CAND-10100,РЕКРУТЕР,Скрининг,Task,Алексей_2,2025-10-14 14:01:47.262585,2025-10-14 14:36:47.262585,35,passed,
3195e7f8-df17-4fa2-93d2-ab98782a80b0,VAC-1100,CAND-10100,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Сергей_3,2025-10-14 17:36:47.262585,2025-10-14 18:02:47.262585,26,,
3195e7f8-df17-4fa2-93d2-ab98782a80b0,VAC-1100,CAND-10100,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Андрей_4,2025-10-14 19:29:47.262585,2025-10-14 21:26:47.262585,117,passed,
3195e7f8-df17-4fa2-93d2-ab98782a80b0,VAC-1100,CAND-10100,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Андрей_6,2025-10-14 21:53:47.262585,2025-10-14 23:09:47.262585,76,passed,
3195e7f8-df17-4fa2-93d2-ab98782a80b0,VAC-1100,CAND-10100,ИНТЕРВЬЮЕРЫ,Интервью (раунд 3),User Task,Сергей_9,2025-10-14 23:54:47.262585,2025-10-15 01:14:47.262585,80,passed,
3195e7f8-df17-4fa2-93d2-ab98782a80b0,VAC-1100,CAND-10100,ИНТЕРВЬЮЕРЫ,Финальное интервью,User Task,Андрей_1,2025-10-15 05:14:47.262585,2025-10-15 06:49:47.262585,95,passed,
3195e7f8-df17-4fa2-93d2-ab98782a80b0,VAC-1100,CAND-10100,HR (ОФФЕР),Согласовать условия,User Task,HR_Manager_8,2025-10-15 08:50:47.262585,2025-10-15 17:11:47.262585,501,,
3195e7f8-df17-4fa2-93d2-ab98782a80b0,VAC-1100,CAND-10100,HR (ОФФЕР),Сгенерировать оффер,Service Task,HR_Manager_9,2025-10-15 17:31:47.262585,2025-10-15 17:41:47.262585,10,,
3195e7f8-df17-4fa2-93d2-ab98782a80b0,VAC-1100,CAND-10100,HR (ОФФЕР),Отправить оффер,Send Task,HR_Manager_6,2025-10-15 17:46:47.262585,2025-10-15 17:56:47.262585,10,sent,
3195e7f8-df17-4fa2-93d2-ab98782a80b0,VAC-1100,CAND-10100,HR (ОФФЕР),Timer: ожидание ответа (дни),Timer,,2025-10-15 17:56:47.262585,2025-10-17 17:56:47.262585,2880,timer_elapsed,
3195e7f8-df17-4fa2-93d2-ab98782a80b0,VAC-1100,CAND-10100,HR (ОФФЕР),Переговоры / отказ,Task,HR_Manager_5,2025-10-17 19:56:47.262585,2025-10-18 01:20:47.262585,324,rejected,
31e14c35-21ce-4efe-8176-0d883f620ceb,VAC-1154,CAND-10154,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Кузнецов_8,2025-10-19 17:49:47.262585,2025-10-19 18:12:47.262585,23,,
31e14c35-21ce-4efe-8176-0d883f620ceb,VAC-1154,CAND-10154,HR,Зарегистрировать в HCM,Service Task,Ольга_2,2025-10-19 18:32:47.262585,2025-10-19 18:55:47.262585,23,,
31e14c35-21ce-4efe-8176-0d883f620ceb,VAC-1154,CAND-10154,РЕКРУТЕР,Разместить вакансию,Task,Екатерина_1,2025-10-19 19:25:47.262585,2025-10-19 21:01:47.262585,96,,
31e14c35-21ce-4efe-8176-0d883f620ceb,VAC-1154,CAND-10154,РЕКРУТЕР,Собирать резюме,Task,Екатерина_5,2025-10-19 22:01:47.262585,2025-10-20 18:43:47.262585,1242,,
31e14c35-21ce-4efe-8176-0d883f620ceb,VAC-1154,CAND-10154,РЕКРУТЕР,Скрининг,Task,Алексей_1,2025-10-20 21:35:47.262585,2025-10-20 22:11:47.262585,36,passed,
31e14c35-21ce-4efe-8176-0d883f620ceb,VAC-1154,CAND-10154,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Анна_6,2025-10-21 01:11:47.262585,2025-10-21 01:22:47.262585,11,,
31e14c35-21ce-4efe-8176-0d883f620ceb,VAC-1154,CAND-10154,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Сергей_6,2025-10-21 01:46:47.262585,2025-10-21 03:44:47.262585,118,rejected,недостаточно навыков
32b6e853-85ff-4c74-8e00-88260e0f0b88,VAC-1132,CAND-10132,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Иванов_4,2025-09-18 12:18:47.262585,2025-09-18 12:38:47.262585,20,,
32b6e853-85ff-4c74-8e00-88260e0f0b88,VAC-1132,CAND-10132,HR,Зарегистрировать в HCM,Service Task,Ольга_8,2025-09-18 12:58:47.262585,2025-09-18 13:34:47.262585,36,,
32b6e853-85ff-4c74-8e00-88260e0f0b88,VAC-1132,CAND-10132,РЕКРУТЕР,Разместить вакансию,Task,Алексей_8,2025-09-18 14:04:47.262585,2025-09-18 15:44:47.262585,100,,
32b6e853-85ff-4c74-8e00-88260e0f0b88,VAC-1132,CAND-10132,РЕКРУТЕР,Собирать резюме,Task,Дмитрий_6,2025-09-18 16:44:47.262585,2025-09-19 19:34:47.262585,1610,,
32b6e853-85ff-4c74-8e00-88260e0f0b88,VAC-1132,CAND-10132,РЕКРУТЕР,Скрининг,Task,Екатерина_5,2025-09-19 21:36:47.262585,2025-09-19 22:03:47.262585,27,passed,
32b6e853-85ff-4c74-8e00-88260e0f0b88,VAC-1132,CAND-10132,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Андрей_6,2025-09-20 01:03:47.262585,2025-09-20 01:26:47.262585,23,,
32b6e853-85ff-4c74-8e00-88260e0f0b88,VAC-1132,CAND-10132,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Анна_9,2025-09-20 02:11:47.262585,2025-09-20 04:09:47.262585,118,passed,
32b6e853-85ff-4c74-8e00-88260e0f0b88,VAC-1132,CAND-10132,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Анна_9,2025-09-20 04:51:47.262585,2025-09-20 06:12:47.262585,81,passed,
32b6e853-85ff-4c74-8e00-88260e0f0b88,VAC-1132,CAND-10132,ИНТЕРВЬЮЕРЫ,Интервью (раунд 3),User Task,Сергей_5,2025-09-20 07:34:47.262585,2025-09-20 09:16:47.262585,102,rejected,поведенческий
3337163f-dda9-4bde-8d9a-4e5fd82dedb9,VAC-1103,CAND-10103,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Петров_6,2025-09-14 17:10:47.262585,2025-09-14 17:49:47.262585,39,,
3337163f-dda9-4bde-8d9a-4e5fd82dedb9,VAC-1103,CAND-10103,HR,Зарегистрировать в HCM,Service Task,Марина_3,2025-09-14 18:09:47.262585,2025-09-14 18:46:47.262585,37,,
3337163f-dda9-4bde-8d9a-4e5fd82dedb9,VAC-1103,CAND-10103,РЕКРУТЕР,Разместить вакансию,Task,Алексей_8,2025-09-14 19:16:47.262585,2025-09-14 21:15:47.262585,119,,
3337163f-dda9-4bde-8d9a-4e5fd82dedb9,VAC-1103,CAND-10103,РЕКРУТЕР,Собирать резюме,Task,Екатерина_3,2025-09-14 22:15:47.262585,2025-09-16 00:57:47.262585,1602,,
3337163f-dda9-4bde-8d9a-4e5fd82dedb9,VAC-1103,CAND-10103,РЕКРУТЕР,Скрининг,Task,Алексей_1,2025-09-16 02:47:47.262585,2025-09-16 03:17:47.262585,30,passed,
3337163f-dda9-4bde-8d9a-4e5fd82dedb9,VAC-1103,CAND-10103,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Андрей_3,2025-09-16 06:17:47.262585,2025-09-16 06:33:47.262585,16,,
3337163f-dda9-4bde-8d9a-4e5fd82dedb9,VAC-1103,CAND-10103,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Анна_7,2025-09-16 07:04:47.262585,2025-09-16 08:05:47.262585,61,passed,
3337163f-dda9-4bde-8d9a-4e5fd82dedb9,VAC-1103,CAND-10103,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Сергей_1,2025-09-16 09:16:47.262585,2025-09-16 10:55:47.262585,99,rejected,недостаточно навыков
3348671e-58f5-440e-9d8b-381fb76ab32a,VAC-1190,CAND-10190,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Иванов_2,2025-09-11 13:31:47.262585,2025-09-11 14:29:47.262585,58,,
3348671e-58f5-440e-9d8b-381fb76ab32a,VAC-1190,CAND-10190,HR,Зарегистрировать в HCM,Service Task,Наталья_9,2025-09-11 14:49:47.262585,2025-09-11 15:28:47.262585,39,,
3348671e-58f5-440e-9d8b-381fb76ab32a,VAC-1190,CAND-10190,РЕКРУТЕР,Разместить вакансию,Task,Дмитрий_6,2025-09-11 15:58:47.262585,2025-09-11 17:48:47.262585,110,,
3348671e-58f5-440e-9d8b-381fb76ab32a,VAC-1190,CAND-10190,РЕКРУТЕР,Собирать резюме,Task,Алексей_8,2025-09-11 18:48:47.262585,2025-09-13 15:02:47.262585,2654,,
3348671e-58f5-440e-9d8b-381fb76ab32a,VAC-1190,CAND-10190,РЕКРУТЕР,Скрининг,Task,Дмитрий_7,2025-09-13 15:59:47.262585,2025-09-13 16:14:47.262585,15,passed,
3348671e-58f5-440e-9d8b-381fb76ab32a,VAC-1190,CAND-10190,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Андрей_7,2025-09-13 19:14:47.262585,2025-09-13 19:40:47.262585,26,,
3348671e-58f5-440e-9d8b-381fb76ab32a,VAC-1190,CAND-10190,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Анна_3,2025-09-13 20:40:47.262585,2025-09-13 21:40:47.262585,60,passed,
3348671e-58f5-440e-9d8b-381fb76ab32a,VAC-1190,CAND-10190,ИНТЕРВЬЮЕРЫ,Финальное интервью,User Task,Анна_5,2025-09-14 01:40:47.262585,2025-09-14 03:28:47.262585,108,passed,
3348671e-58f5-440e-9d8b-381fb76ab32a,VAC-1190,CAND-10190,HR (ОФФЕР),Согласовать условия,User Task,HR_Manager_6,2025-09-14 06:50:47.262585,2025-09-14 09:31:47.262585,161,,
3348671e-58f5-440e-9d8b-381fb76ab32a,VAC-1190,CAND-10190,HR (ОФФЕР),Сгенерировать оффер,Service Task,HR_Manager_7,2025-09-14 09:51:47.262585,2025-09-14 10:11:47.262585,20,,
3348671e-58f5-440e-9d8b-381fb76ab32a,VAC-1190,CAND-10190,HR (ОФФЕР),Отправить оффер,Send Task,HR_Manager_8,2025-09-14 10:16:47.262585,2025-09-14 10:26:47.262585,10,sent,
3348671e-58f5-440e-9d8b-381fb76ab32a,VAC-1190,CAND-10190,HR (ОФФЕР),Timer: ожидание ответа (дни),Timer,,2025-09-14 10:26:47.262585,2025-09-17 10:26:47.262585,4320,timer_elapsed,
3348671e-58f5-440e-9d8b-381fb76ab32a,VAC-1190,CAND-10190,SECURITY,Background Check,Call Activity,Служба_БД_4,2025-09-17 13:26:47.262585,2025-09-30 03:06:47.262585,18100,report_ready,
3348671e-58f5-440e-9d8b-381fb76ab32a,VAC-1190,CAND-10190,IT,Выдача оборудования,Task,IT_Specialist_4,2025-09-30 04:06:47.262585,2025-09-30 06:20:47.262585,134,,
3348671e-58f5-440e-9d8b-381fb76ab32a,VAC-1190,CAND-10190,IT,Создать доступы,Task,IT_Specialist_6,2025-09-30 06:50:47.262585,2025-09-30 07:37:47.262585,47,,
3348671e-58f5-440e-9d8b-381fb76ab32a,VAC-1190,CAND-10190,IT,HR/Training: Вводное обучение,Service Task,Наталья_8,2025-09-30 09:37:47.262585,2025-09-30 14:08:47.262585,271,,
3348671e-58f5-440e-9d8b-381fb76ab32a,VAC-1190,CAND-10190,HR,Назначить ментора,Task,Ольга_8,2025-09-30 15:08:47.262585,2025-09-30 16:04:47.262585,56,,
3348671e-58f5-440e-9d8b-381fb76ab32a,VAC-1190,CAND-10190,HR,Message: уведомить всех,Message,system,2025-09-30 16:24:47.262585,2025-09-30 16:29:47.262585,5,notified,
3348671e-58f5-440e-9d8b-381fb76ab32a,VAC-1190,CAND-10190,HR,Обновить статус в HCM,Service Task,Марина_2,2025-09-30 16:59:47.262585,2025-09-30 17:19:47.262585,20,,
3348671e-58f5-440e-9d8b-381fb76ab32a,VAC-1190,CAND-10190,HR,Payroll / учет,Service Task,Наталья_3,2025-09-30 17:49:47.262585,2025-09-30 18:09:47.262585,20,,
3348671e-58f5-440e-9d8b-381fb76ab32a,VAC-1190,CAND-10190,HR,Закрыть вакансию на порталах,Service Task,Ольга_7,2025-09-30 18:29:47.262585,2025-09-30 18:34:47.262585,5,,
33cd10b2-4f7e-489a-ac65-825292853ede,VAC-1001,CAND-10001,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Петров_6,2025-09-22 21:27:47.262585,2025-09-22 22:00:47.262585,33,,
33cd10b2-4f7e-489a-ac65-825292853ede,VAC-1001,CAND-10001,HR,Зарегистрировать в HCM,Service Task,Наталья_5,2025-09-22 22:20:47.262585,2025-09-22 22:41:47.262585,21,,
33cd10b2-4f7e-489a-ac65-825292853ede,VAC-1001,CAND-10001,РЕКРУТЕР,Разместить вакансию,Task,Екатерина_2,2025-09-22 23:11:47.262585,2025-09-23 01:00:47.262585,109,,
33cd10b2-4f7e-489a-ac65-825292853ede,VAC-1001,CAND-10001,РЕКРУТЕР,Собирать резюме,Task,Екатерина_3,2025-09-23 02:00:47.262585,2025-09-24 23:35:47.262585,2735,,
33cd10b2-4f7e-489a-ac65-825292853ede,VAC-1001,CAND-10001,РЕКРУТЕР,Скрининг,Task,Алексей_3,2025-09-25 02:21:47.262585,2025-09-25 02:54:47.262585,33,passed,
33cd10b2-4f7e-489a-ac65-825292853ede,VAC-1001,CAND-10001,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Анна_9,2025-09-25 05:54:47.262585,2025-09-25 06:12:47.262585,18,,
33cd10b2-4f7e-489a-ac65-825292853ede,VAC-1001,CAND-10001,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Андрей_6,2025-09-25 07:13:47.262585,2025-09-25 08:05:47.262585,52,passed,
