case_id,vacancy_id,candidate_id,lane,activity,activity_type,assignee,start_time,end_time,duration_sec,outcome,notes
38f42973-20e0-4b11-9da6-f53571eceacc,VAC-1017,CAND-10017,HR (финал),Закрыть вакансию на порталах,Service Task,Наталья_6,2025-09-30 02:58:13.940715,2025-09-30 03:45:13.940715,2820,,
38f42973-20e0-4b11-9da6-f53571eceacc,VAC-1017,CAND-10017,HR (финал),Hire Completed,End Event,system,2025-09-30 03:53:13.940715,2025-09-30 03:53:13.940715,0,hired,
397712de-3638-4954-b26b-844841903f97,VAC-1084,CAND-10084,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Кузнецов_1,2025-09-11 17:51:13.940715,2025-09-11 18:31:13.940715,2400,,
397712de-3638-4954-b26b-844841903f97,VAC-1084,CAND-10084,HR,Зарегистрировать в HCM,Service Task,Ольга_3,2025-09-11 18:37:13.940715,2025-09-11 18:46:13.940715,540,,
397712de-3638-4954-b26b-844841903f97,VAC-1084,CAND-10084,РЕКРУТЕР,Разместить вакансию,Task,Екатерина_9,2025-09-11 19:13:13.940715,2025-09-11 20:24:13.940715,4260,,
397712de-3638-4954-b26b-844841903f97,VAC-1084,CAND-10084,РЕКРУТЕР,Собирать резюме,Task,Екатерина_1,2025-09-11 21:37:13.940715,2025-09-12 03:59:13.940715,22920,,
397712de-3638-4954-b26b-844841903f97,VAC-1084,CAND-10084,РЕКРУТЕР,Скрининг,Task,Екатерина_6,2025-09-12 04:52:13.940715,2025-09-12 06:42:13.940715,6600,passed,
397712de-3638-4954-b26b-844841903f97,VAC-1084,CAND-10084,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Сергей_9,2025-09-12 10:10:13.940715,2025-09-12 10:46:13.940715,2160,,
397712de-3638-4954-b26b-844841903f97,VAC-1084,CAND-10084,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Анна_4,2025-09-12 12:25:13.940715,2025-09-12 13:56:13.940715,5460,passed,
397712de-3638-4954-b26b-844841903f97,VAC-1084,CAND-10084,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Сергей_9,2025-09-12 14:33:13.940715,2025-09-12 16:29:13.940715,6960,passed,
397712de-3638-4954-b26b-844841903f97,VAC-1084,CAND-10084,ИНТЕРВЬЮЕРЫ,Финальное интервью,User Task,Андрей_2,2025-09-12 18:24:13.940715,2025-09-12 21:38:13.940715,11640,rejected,финал не пройден
39a13cf6-12d0-4ede-b696-e9b04cf39f51,VAC-1163,CAND-10163,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Петров_8,2025-09-24 18:32:13.940715,2025-09-24 18:41:13.940715,540,,
39a13cf6-12d0-4ede-b696-e9b04cf39f51,VAC-1163,CAND-10163,HR,Зарегистрировать в HCM,Service Task,Ольга_7,2025-09-24 19:19:13.940715,2025-09-24 19:38:13.940715,1140,,
39a13cf6-12d0-4ede-b696-e9b04cf39f51,VAC-1163,CAND-10163,РЕКРУТЕР,Разместить вакансию,Task,Алексей_2,2025-09-24 19:51:13.940715,2025-09-24 21:34:13.940715,6180,,
39a13cf6-12d0-4ede-b696-e9b04cf39f51,VAC-1163,CAND-10163,РЕКРУТЕР,Собирать резюме,Task,Алексей_4,2025-09-24 23:07:13.940715,2025-09-25 02:03:13.940715,10560,,
39a13cf6-12d0-4ede-b696-e9b04cf39f51,VAC-1163,CAND-10163,РЕКРУТЕР,Скрининг,Task,Алексей_7,2025-09-25 03:42:13.940715,2025-09-25 04:17:13.940715,2100,rejected,не прошёл тест
3b8c45ab-1908-45d5-a332-024b8518dbb4,VAC-1026,CAND-10026,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Иванов_6,2025-10-07 15:22:13.940715,2025-10-07 15:28:13.940715,360,,
3b8c45ab-1908-45d5-a332-024b8518dbb4,VAC-1026,CAND-10026,HR,Зарегистрировать в HCM,Service Task,Ольга_6,2025-10-07 16:19:13.940715,2025-10-07 16:21:13.940715,120,,
3b8c45ab-1908-45d5-a332-024b8518dbb4,VAC-1026,CAND-10026,РЕКРУТЕР,Разместить вакансию,Task,Алексей_4,2025-10-07 16:45:13.940715,2025-10-07 18:55:13.940715,7800,,
3b8c45ab-1908-45d5-a332-024b8518dbb4,VAC-1026,CAND-10026,РЕКРУТЕР,Собирать резюме,Task,Екатерина_3,2025-10-07 21:20:13.940715,2025-10-08 01:50:13.940715,16200,,
3b8c45ab-1908-45d5-a332-024b8518dbb4,VAC-1026,CAND-10026,РЕКРУТЕР,Скрининг,Task,Алексей_7,2025-10-08 02:16:13.940715,2025-10-08 02:48:13.940715,1920,passed,
3b8c45ab-1908-45d5-a332-024b8518dbb4,VAC-1026,CAND-10026,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Анна_3,2025-10-08 03:57:13.940715,2025-10-08 04:33:13.940715,2160,,
3b8c45ab-1908-45d5-a332-024b8518dbb4,VAC-1026,CAND-10026,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Анна_1,2025-10-08 07:46:13.940715,2025-10-08 09:36:13.940715,6600,passed,
3b8c45ab-1908-45d5-a332-024b8518dbb4,VAC-1026,CAND-10026,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Анна_9,2025-10-08 13:31:13.940715,2025-10-08 16:15:13.940715,9840,rejected,недостаточно навыков
3c619c2f-34e0-4579-975e-93ff8eafcf5f,VAC-1122,CAND-10122,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Сидоров_5,2025-10-03 11:53:13.940715,2025-10-03 12:45:13.940715,3120,,
3c619c2f-34e0-4579-975e-93ff8eafcf5f,VAC-1122,CAND-10122,HR,Зарегистрировать в HCM,Service Task,Марина_9,2025-10-03 13:09:13.940715,2025-10-03 13:21:13.940715,720,,
3c619c2f-34e0-4579-975e-93ff8eafcf5f,VAC-1122,CAND-10122,РЕКРУТЕР,Разместить вакансию,Task,Дмитрий_1,2025-10-03 14:21:13.940715,2025-10-03 15:46:13.940715,5100,,
3c619c2f-34e0-4579-975e-93ff8eafcf5f,VAC-1122,CAND-10122,РЕКРУТЕР,Собирать резюме,Task,Дмитрий_4,2025-10-03 17:41:13.940715,2025-10-03 19:43:13.940715,7320,,
3c619c2f-34e0-4579-975e-93ff8eafcf5f,VAC-1122,CAND-10122,РЕКРУТЕР,Скрининг,Task,Екатерина_9,2025-10-03 21:01:13.940715,2025-10-03 22:24:13.940715,4980,passed,
3c619c2f-34e0-4579-975e-93ff8eafcf5f,VAC-1122,CAND-10122,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Сергей_6,2025-10-04 01:51:13.940715,2025-10-04 02:14:13.940715,1380,,
3c619c2f-34e0-4579-975e-93ff8eafcf5f,VAC-1122,CAND-10122,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Андрей_7,2025-10-04 04:48:13.940715,2025-10-04 08:41:13.940715,13980,passed,
3c619c2f-34e0-4579-975e-93ff8eafcf5f,VAC-1122,CAND-10122,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Андрей_3,2025-10-04 11:48:13.940715,2025-10-04 13:46:13.940715,7080,passed,
3c619c2f-34e0-4579-975e-93ff8eafcf5f,VAC-1122,CAND-10122,ИНТЕРВЬЮЕРЫ,Интервью (раунд 3),User Task,Анна_7,2025-10-04 16:59:13.940715,2025-10-04 19:10:13.940715,7860,passed,
3c619c2f-34e0-4579-975e-93ff8eafcf5f,VAC-1122,CAND-10122,ИНТЕРВЬЮЕРЫ,Финальное интервью,User Task,Андрей_6,2025-10-04 19:52:13.940715,2025-10-04 20:57:13.940715,3900,passed,
3c619c2f-34e0-4579-975e-93ff8eafcf5f,VAC-1122,CAND-10122,HR (ОФФЕР),Согласовать условия,User Task,HR_Manager_5,2025-10-04 22:28:13.940715,2025-10-05 04:32:13.940715,21840,,
3c619c2f-34e0-4579-975e-93ff8eafcf5f,VAC-1122,CAND-10122,HR (ОФФЕР),Сгенерировать оффер,Service Task,HR_Manager_5,2025-10-05 05:15:13.940715,2025-10-05 05:37:13.940715,1320,,
3c619c2f-34e0-4579-975e-93ff8eafcf5f,VAC-1122,CAND-10122,HR (ОФФЕР),Отправить оффер,Send Task,HR_Manager_7,2025-10-05 05:52:13.940715,2025-10-05 05:58:13.940715,360,sent,
3c619c2f-34e0-4579-975e-93ff8eafcf5f,VAC-1122,CAND-10122,HR (ОФФЕР),Timer: ожидание ответа (дни),Timer,,2025-10-05 05:58:13.940715,2025-10-07 05:58:13.940715,172800,timer_elapsed,
3c619c2f-34e0-4579-975e-93ff8eafcf5f,VAC-1122,CAND-10122,SECURITY,Background Check,Call Activity,Служба_БД_5,2025-10-07 07:33:13.940715,2025-10-08 00:05:13.940715,59520,report_ready,
3c619c2f-34e0-4579-975e-93ff8eafcf5f,VAC-1122,CAND-10122,SECURITY,Решение руководителя по BG,User Task,Петров_3,2025-10-08 03:14:13.940715,2025-10-08 06:35:13.940715,12060,reject_by_manager,
3d5b0c54-2826-400f-8dcc-512485ee6994,VAC-1123,CAND-10123,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Кузнецов_9,2025-09-18 11:31:13.940715,2025-09-18 11:40:13.940715,540,,
3d5b0c54-2826-400f-8dcc-512485ee6994,VAC-1123,CAND-10123,HR,Зарегистрировать в HCM,Service Task,Ольга_9,2025-09-18 11:44:13.940715,2025-09-18 11:45:13.940715,60,,
3d5b0c54-2826-400f-8dcc-512485ee6994,VAC-1123,CAND-10123,РЕКРУТЕР,Разместить вакансию,Task,Алексей_5,2025-09-18 12:34:13.940715,2025-09-18 13:15:13.940715,2460,,
3d5b0c54-2826-400f-8dcc-512485ee6994,VAC-1123,CAND-10123,РЕКРУТЕР,Собирать резюме,Task,Алексей_7,2025-09-18 16:03:13.940715,2025-09-18 18:22:13.940715,8340,,
3d5b0c54-2826-400f-8dcc-512485ee6994,VAC-1123,CAND-10123,РЕКРУТЕР,Скрининг,Task,Алексей_5,2025-09-18 19:06:13.940715,2025-09-18 19:45:13.940715,2340,passed,
3d5b0c54-2826-400f-8dcc-512485ee6994,VAC-1123,CAND-10123,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Анна_3,2025-09-18 20:25:13.940715,2025-09-18 20:38:13.940715,780,,
3d5b0c54-2826-400f-8dcc-512485ee6994,VAC-1123,CAND-10123,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Сергей_8,2025-09-18 23:57:13.940715,2025-09-19 02:13:13.940715,8160,rejected,поведенческий
3f77b81a-fdf1-4363-a9ab-bb1481677a53,VAC-1023,CAND-10023,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Кузнецов_2,2025-08-29 14:18:13.940715,2025-08-29 14:30:13.940715,720,,
3f77b81a-fdf1-4363-a9ab-bb1481677a53,VAC-1023,CAND-10023,HR,Зарегистрировать в HCM,Service Task,Наталья_8,2025-08-29 15:12:13.940715,2025-08-29 15:39:13.940715,1620,,
3f77b81a-fdf1-4363-a9ab-bb1481677a53,VAC-1023,CAND-10023,РЕКРУТЕР,Разместить вакансию,Task,Екатерина_5,2025-08-29 16:39:13.940715,2025-08-29 18:13:13.940715,5640,,
3f77b81a-fdf1-4363-a9ab-bb1481677a53,VAC-1023,CAND-10023,РЕКРУТЕР,Собирать резюме,Task,Дмитрий_4,2025-08-29 20:09:13.940715,2025-08-30 01:16:13.940715,18420,,
3f77b81a-fdf1-4363-a9ab-bb1481677a53,VAC-1023,CAND-10023,РЕКРУТЕР,Скрининг,Task,Алексей_7,2025-08-30 02:19:13.940715,2025-08-30 03:39:13.940715,4800,passed,
3f77b81a-fdf1-4363-a9ab-bb1481677a53,VAC-1023,CAND-10023,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Анна_3,2025-08-30 06:20:13.940715,2025-08-30 06:57:13.940715,2220,,
3f77b81a-fdf1-4363-a9ab-bb1481677a53,VAC-1023,CAND-10023,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Анна_5,2025-08-30 08:37:13.940715,2025-08-30 11:08:13.940715,9060,passed,
3f77b81a-fdf1-4363-a9ab-bb1481677a53,VAC-1023,CAND-10023,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Сергей_8,2025-08-30 15:08:13.940715,2025-08-30 15:53:13.940715,2700,passed,
3f77b81a-fdf1-4363-a9ab-bb1481677a53,VAC-1023,CAND-10023,ИНТЕРВЬЮЕРЫ,Интервью (раунд 3),User Task,Сергей_6,2025-08-30 17:01:13.940715,2025-08-30 19:40:13.940715,9540,rejected,культурный профиль
42cbc357-f8f4-41c2-81a0-5ac9753cb3c8,VAC-1031,CAND-10031,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Кузнецов_5,2025-10-04 12:18:13.940715,2025-10-04 12:54:13.940715,2160,,
42cbc357-f8f4-41c2-81a0-5ac9753cb3c8,VAC-1031,CAND-10031,HR,Зарегистрировать в HCM,Service Task,Ольга_4,2025-10-04 12:57:13.940715,2025-10-04 13:20:13.940715,1380,,
42cbc357-f8f4-41c2-81a0-5ac9753cb3c8,VAC-1031,CAND-10031,РЕКРУТЕР,Разместить вакансию,Task,Алексей_6,2025-10-04 13:49:13.940715,2025-10-04 16:02:13.940715,7980,,
42cbc357-f8f4-41c2-81a0-5ac9753cb3c8,VAC-1031,CAND-10031,РЕКРУТЕР,Собирать резюме,Task,Дмитрий_9,2025-10-04 16:37:13.940715,2025-10-04 23:28:13.940715,24660,,
42cbc357-f8f4-41c2-81a0-5ac9753cb3c8,VAC-1031,CAND-10031,РЕКРУТЕР,Скрининг,Task,Дмитрий_1,2025-10-05 01:28:13.940715,2025-10-05 03:00:13.940715,5520,passed,
42cbc357-f8f4-41c2-81a0-5ac9753cb3c8,VAC-1031,CAND-10031,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Сергей_2,2025-10-05 03:56:13.940715,2025-10-05 04:08:13.940715,720,,
42cbc357-f8f4-41c2-81a0-5ac9753cb3c8,VAC-1031,CAND-10031,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Андрей_1,2025-10-05 07:22:13.940715,2025-10-05 10:50:13.940715,12480,passed,
42cbc357-f8f4-41c2-81a0-5ac9753cb3c8,VAC-1031,CAND-10031,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Андрей_4,2025-10-05 14:41:13.940715,2025-10-05 16:51:13.940715,7800,passed,
42cbc357-f8f4-41c2-81a0-5ac9753cb3c8,VAC-1031,CAND-10031,ИНТЕРВЬЮЕРЫ,Интервью (раунд 3),User Task,Анна_4,2025-10-05 17:38:13.940715,2025-10-05 21:38:13.940715,14400,rejected,недостаточно навыков
43aaf302-d836-4626-80ff-5fac57c1de38,VAC-1147,CAND-10147,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Сидоров_8,2025-09-05 13:43:13.940715,2025-09-05 14:05:13.940715,1320,,
43aaf302-d836-4626-80ff-5fac57c1de38,VAC-1147,CAND-10147,HR,Зарегистрировать в HCM,Service Task,Ольга_3,2025-09-05 14:48:13.940715,2025-09-05 14:52:13.940715,240,,
43aaf302-d836-4626-80ff-5fac57c1de38,VAC-1147,CAND-10147,РЕКРУТЕР,Разместить вакансию,Task,Алексей_1,2025-09-05 15:03:13.940715,2025-09-05 16:33:13.940715,5400,,
43aaf302-d836-4626-80ff-5fac57c1de38,VAC-1147,CAND-10147,РЕКРУТЕР,Собирать резюме,Task,Екатерина_2,2025-09-05 19:22:13.940715,2025-09-06 01:08:13.940715,20760,,
43aaf302-d836-4626-80ff-5fac57c1de38,VAC-1147,CAND-10147,РЕКРУТЕР,Скрининг,Task,Дмитрий_9,2025-09-06 01:39:13.940715,2025-09-06 02:58:13.940715,4740,passed,
43aaf302-d836-4626-80ff-5fac57c1de38,VAC-1147,CAND-10147,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Сергей_4,2025-09-06 03:42:13.940715,2025-09-06 04:32:13.940715,3000,,
43aaf302-d836-4626-80ff-5fac57c1de38,VAC-1147,CAND-10147,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Анна_8,2025-09-06 06:21:13.940715,2025-09-06 09:42:13.940715,12060,rejected,недостаточно навыков
4403456d-78c0-4324-8fe6-8ab1640fd808,VAC-1021,CAND-10021,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Иванов_3,2025-09-15 16:46:13.940715,2025-09-15 17:11:13.940715,1500,,
4403456d-78c0-4324-8fe6-8ab1640fd808,VAC-1021,CAND-10021,HR,Зарегистрировать в HCM,Service Task,Марина_8,2025-09-15 17:33:13.940715,2025-09-15 17:47:13.940715,840,,
4403456d-78c0-4324-8fe6-8ab1640fd808,VAC-1021,CAND-10021,РЕКРУТЕР,Разместить вакансию,Task,Екатерина_1,2025-09-15 18:06:13.940715,2025-09-15 20:08:13.940715,7320,,
4403456d-78c0-4324-8fe6-8ab1640fd808,VAC-1021,CAND-10021,РЕКРУТЕР,Собирать резюме,Task,Дмитрий_5,2025-09-15 22:14:13.940715,2025-09-15 23:59:13.940715,6300,,
4403456d-78c0-4324-8fe6-8ab1640fd808,VAC-1021,CAND-10021,РЕКРУТЕР,Скрининг,Task,Дмитрий_9,2025-09-16 00:45:13.940715,2025-09-16 01:32:13.940715,2820,rejected,не прошёл тест
44ac7cd7-ef69-435b-aaa3-cabf017dad79,VAC-1156,CAND-10156,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Сидоров_4,2025-09-26 12:08:13.940715,2025-09-26 12:41:13.940715,1980,,
44ac7cd7-ef69-435b-aaa3-cabf017dad79,VAC-1156,CAND-10156,HR,Зарегистрировать в HCM,Service Task,Ольга_4,2025-09-26 13:28:13.940715,2025-09-26 13:38:13.940715,600,,
44ac7cd7-ef69-435b-aaa3-cabf017dad79,VAC-1156,CAND-10156,РЕКРУТЕР,Разместить вакансию,Task,Екатерина_2,2025-09-26 13:41:13.940715,2025-09-26 14:07:13.940715,1560,,
44ac7cd7-ef69-435b-aaa3-cabf017dad79,VAC-1156,CAND-10156,РЕКРУТЕР,Собирать резюме,Task,Екатерина_4,2025-09-26 14:31:13.940715,2025-09-26 20:35:13.940715,21840,,
44ac7cd7-ef69-435b-aaa3-cabf017dad79,VAC-1156,CAND-10156,РЕКРУТЕР,Скрининг,Task,Алексей_2,2025-09-26 21:56:13.940715,2025-09-26 23:27:13.940715,5460,passed,
44ac7cd7-ef69-435b-aaa3-cabf017dad79,VAC-1156,CAND-10156,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Сергей_3,2025-09-27 02:09:13.940715,2025-09-27 02:22:13.940715,780,,
44ac7cd7-ef69-435b-aaa3-cabf017dad79,VAC-1156,CAND-10156,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Сергей_2,2025-09-27 05:50:13.940715,2025-09-27 07:22:13.940715,5520,passed,
44ac7cd7-ef69-435b-aaa3-cabf017dad79,VAC-1156,CAND-10156,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Сергей_7,2025-09-27 10:35:13.940715,2025-09-27 13:16:13.940715,9660,rejected,культурный профиль
478cbbbe-b30a-4012-8d9c-2085421cf7c8,VAC-1004,CAND-10004,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Иванов_1,2025-08-28 20:28:13.940715,2025-08-28 20:47:13.940715,1140,,
478cbbbe-b30a-4012-8d9c-2085421cf7c8,VAC-1004,CAND-10004,HR,Зарегистрировать в HCM,Service Task,Наталья_9,2025-08-28 21:43:13.940715,2025-08-28 21:54:13.940715,660,,
478cbbbe-b30a-4012-8d9c-2085421cf7c8,VAC-1004,CAND-10004,РЕКРУТЕР,Разместить вакансию,Task,Екатерина_8,2025-08-28 22:10:13.940715,2025-08-28 23:41:13.940715,5460,,
478cbbbe-b30a-4012-8d9c-2085421cf7c8,VAC-1004,CAND-10004,РЕКРУТЕР,Собирать резюме,Task,Алексей_8,2025-08-29 00:45:13.940715,2025-08-29 06:21:13.940715,20160,,
478cbbbe-b30a-4012-8d9c-2085421cf7c8,VAC-1004,CAND-10004,РЕКРУТЕР,Скрининг,Task,Дмитрий_7,2025-08-29 06:57:13.940715,2025-08-29 08:47:13.940715,6600,passed,
478cbbbe-b30a-4012-8d9c-2085421cf7c8,VAC-1004,CAND-10004,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Сергей_6,2025-08-29 09:19:13.940715,2025-08-29 10:06:13.940715,2820,,
478cbbbe-b30a-4012-8d9c-2085421cf7c8,VAC-1004,CAND-10004,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Анна_2,2025-08-29 12:35:13.940715,2025-08-29 16:26:13.940715,13860,passed,
478cbbbe-b30a-4012-8d9c-2085421cf7c8,VAC-1004,CAND-10004,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Андрей_4,2025-08-29 17:11:13.940715,2025-08-29 19:39:13.940715,8880,rejected,недостаточно навыков
48c085b4-4004-4feb-b18b-ffd4cee0977b,VAC-1112,CAND-10112,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Иванов_5,2025-10-04 18:29:13.940715,2025-10-04 18:52:13.940715,1380,,
48c085b4-4004-4feb-b18b-ffd4cee0977b,VAC-1112,CAND-10112,HR,Зарегистрировать в HCM,Service Task,Марина_8,2025-10-04 18:59:13.940715,2025-10-04 19:06:13.940715,420,,
48c085b4-4004-4feb-b18b-ffd4cee0977b,VAC-1112,CAND-10112,РЕКРУТЕР,Разместить вакансию,Task,Алексей_4,2025-10-04 19:28:13.940715,2025-10-04 21:19:13.940715,6660,,
48c085b4-4004-4feb-b18b-ffd4cee0977b,VAC-1112,CAND-10112,РЕКРУТЕР,Собирать резюме,Task,Екатерина_2,2025-10-04 21:54:13.940715,2025-10-05 01:19:13.940715,12300,,
48c085b4-4004-4feb-b18b-ffd4cee0977b,VAC-1112,CAND-10112,РЕКРУТЕР,Скрининг,Task,Дмитрий_8,2025-10-05 03:19:13.940715,2025-10-05 03:53:13.940715,2040,passed,
48c085b4-4004-4feb-b18b-ffd4cee0977b,VAC-1112,CAND-10112,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Сергей_3,2025-10-05 06:38:13.940715,2025-10-05 07:25:13.940715,2820,,
48c085b4-4004-4feb-b18b-ffd4cee0977b,VAC-1112,CAND-10112,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Андрей_1,2025-10-05 09:28:13.940715,2025-10-05 11:33:13.940715,7500,rejected,поведенческий
4d46a35a-ec41-467f-8c02-c152114976ff,VAC-1196,CAND-10196,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Сидоров_2,2025-10-06 20:50:13.940715,2025-10-06 21:46:13.940715,3360,,
4d46a35a-ec41-467f-8c02-c152114976ff,VAC-1196,CAND-10196,HR,Зарегистрировать в HCM,Service Task,Наталья_4,2025-10-06 21:55:13.940715,2025-10-06 22:00:13.940715,300,,
4d46a35a-ec41-467f-8c02-c152114976ff,VAC-1196,CAND-10196,РЕКРУТЕР,Разместить вакансию,Task,Екатерина_4,2025-10-06 22:08:13.940715,2025-10-06 22:32:13.940715,1440,,
4d46a35a-ec41-467f-8c02-c152114976ff,VAC-1196,CAND-10196,РЕКРУТЕР,Собирать резюме,Task,Алексей_8,2025-10-07 02:21:13.940715,2025-10-07 03:34:13.940715,4380,,
4d46a35a-ec41-467f-8c02-c152114976ff,VAC-1196,CAND-10196,РЕКРУТЕР,Скрининг,Task,Екатерина_4,2025-10-07 05:02:13.940715,2025-10-07 05:30:13.940715,1680,passed,
4d46a35a-ec41-467f-8c02-c152114976ff,VAC-1196,CAND-10196,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Анна_4,2025-10-07 08:18:13.940715,2025-10-07 09:17:13.940715,3540,,
4d46a35a-ec41-467f-8c02-c152114976ff,VAC-1196,CAND-10196,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Сергей_1,2025-10-07 13:04:13.940715,2025-10-07 15:47:13.940715,9780,passed,
4d46a35a-ec41-467f-8c02-c152114976ff,VAC-1196,CAND-10196,ИНТЕРВЬЮЕРЫ,Финальное интервью,User Task,Анна_8,2025-10-07 16:40:13.940715,2025-10-07 18:07:13.940715,5220,rejected,финал не пройден
4fb3597d-3d97-4209-b459-ff94bcc507ce,VAC-1043,CAND-10043,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Кузнецов_1,2025-10-14 12:29:13.940715,2025-10-14 13:19:13.940715,3000,,
4fb3597d-3d97-4209-b459-ff94bcc507ce,VAC-1043,CAND-10043,HR,Зарегистрировать в HCM,Service Task,Наталья_4,2025-10-14 13:38:13.940715,2025-10-14 13:45:13.940715,420,,
4fb3597d-3d97-4209-b459-ff94bcc507ce,VAC-1043,CAND-10043,РЕКРУТЕР,Разместить вакансию,Task,Дмитрий_5,2025-10-14 14:42:13.940715,2025-10-14 15:12:13.940715,1800,,
4fb3597d-3d97-4209-b459-ff94bcc507ce,VAC-1043,CAND-10043,РЕКРУТЕР,Собирать резюме,Task,Екатерина_8,2025-10-14 17:33:13.940715,2025-10-14 21:56:13.940715,15780,,
4fb3597d-3d97-4209-b459-ff94bcc507ce,VAC-1043,CAND-10043,РЕКРУТЕР,Скрининг,Task,Екатерина_4,2025-10-14 22:33:13.940715,2025-10-14 22:47:13.940715,840,passed,
4fb3597d-3d97-4209-b459-ff94bcc507ce,VAC-1043,CAND-10043,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Андрей_6,2025-10-15 02:35:13.940715,2025-10-15 03:29:13.940715,3240,,
4fb3597d-3d97-4209-b459-ff94bcc507ce,VAC-1043,CAND-10043,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Сергей_8,2025-10-15 07:23:13.940715,2025-10-15 09:42:13.940715,8340,passed,
4fb3597d-3d97-4209-b459-ff94bcc507ce,VAC-1043,CAND-10043,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,Сергей_8,2025-10-15 11:50:13.940715,2025-10-15 14:01:13.940715,7860,rejected,поведенческий
510ff498-b205-403c-a9c1-bfc63d1745d2,VAC-1164,CAND-10164,РУКОВОДИТЕЛЬ,Создать заявку,User Task,Петров_4,2025-09-24 11:21:13.940715,2025-09-24 11:53:13.940715,1920,,
510ff498-b205-403c-a9c1-bfc63d1745d2,VAC-1164,CAND-10164,HR,Зарегистрировать в HCM,Service Task,Ольга_3,2025-09-24 12:53:13.940715,2025-09-24 13:13:13.940715,1200,,
510ff498-b205-403c-a9c1-bfc63d1745d2,VAC-1164,CAND-10164,РЕКРУТЕР,Разместить вакансию,Task,Алексей_8,2025-09-24 13:38:13.940715,2025-09-24 15:33:13.940715,6900,,
510ff498-b205-403c-a9c1-bfc63d1745d2,VAC-1164,CAND-10164,РЕКРУТЕР,Собирать резюме,Task,Екатерина_6,2025-09-24 18:47:13.940715,2025-09-24 21:26:13.940715,9540,,
510ff498-b205-403c-a9c1-bfc63d1745d2,VAC-1164,CAND-10164,РЕКРУТЕР,Скрининг,Task,Дмитрий_3,2025-09-24 22:05:13.940715,2025-09-24 22:40:13.940715,2100,passed,
510ff498-b205-403c-a9c1-bfc63d1745d2,VAC-1164,CAND-10164,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,Сергей_3,2025-09-25 01:13:13.940715,2025-09-25 01:21:13.940715,480,,
510ff498-b205-403c-a9c1-bfc63d1745d2,VAC-1164,CAND-10164,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,Сергей_4,2025-09-25 03:50:13.940715,2025-09-25 06:32:13.940715,9720,passed,
